uniqueID,moonName,sizeClass,worldType,resourceValueModifier,habitabilityModifier,nativeEcosphere,climateType,breathable,worldDensity,worldDiameter,worldMass,surfaceGravity,volcanicActivityLevel,tectonicActivityLevel,hydrographicCoverage,surfaceTemperature,dayFaceAverageTemperature,nightFaceAverageTemperature,blackbodyCorrection,blackbodyTemperature,magneticFieldStrength,equatorialRotationVelocity,totalSurfaceArea,landSurfaceArea,liquidSurfaceArea,atmosphereMass,worldAtmosphereComposition.toxicity,worldAtmosphereComposition.chlorineOrFluorine,worldAtmosphereComposition.lowOxygen,worldAtmosphereComposition.highOxygen,worldAtmosphereComposition.organicToxins,worldAtmosphereComposition.sulfurCompounds,worldAtmosphereComposition.suffocating,worldAtmosphereComposition.highCarbonDioxide,worldAtmosphereComposition.inertGases,worldAtmosphereComposition.nitrogenCompounds,worldAtmosphereComposition.pollutants,worldAtmosphereComposition.corrosive,greenhouseFactor,absorptionFactor,atmosphericPressure,atmosphericPressureCategory,minimumMolecularWeightRetained,orbitalRadius,orbitalPeriod,orbitalEccentricity,minimumSeparation,maximumSeparation,rotationPeriod,retrogradeOrNot,apparentDayLength,axialTilt,resonantOrNot,tidalLockedOrNot,escapeVelocity,tidalForceOnSatelliteByPlanet,totalTidalEffect,hexesPerSide,totalHexes,waterHexCount,landHexCount,numberOfMajorOceans,numberOfMinorOceans,numberOfSmallSeas,numberOfScatteredLakes,numberOfMajorContinents,numberOfMinorContinents,numberOfMajorIslands,numberOfArchipelagoes,tectonicPlateCount
1343103100,HIP 60783 i ii,Terrestrial Planet (Tiny),Tiny (Rock),-1,0,Frozen,No life,0,0.756166,0.159865,0.00308943,0.120885,Light,Light,0,157.674,189.209,15.7674,0.97,162.55,0.002,671.825,3.26622e+06,3.26622e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,140.188,2.92492,1.32446,0.298414,2.05208,3.79775,1.32446,0,1.32446,42,0,1,2197.97,742.061,1.29705e+06,2,50,0,50,0,0,0,9,6,14,6,4,11
1343103200,HIP 60783 i i,Terrestrial Planet (Small),Small (Ice),-3,0,Frozen,No life,0,0.741639,0.316937,0.023611,0.235053,None,None,0,79.0859,94.903,7.90859,0.931637,84.8892,0,194.59,1.28376e+07,7.38466e+06,5.45297e+06,0.0175973,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,0.00139638,Trace,18.9916,10.7247,9.06557,0.050962,10.1781,11.2712,9.06557,0,9.06581,33,0,1,4315.48,228.076,52162.8,3,100,0,100,0,0,0,1,3,10,13,11,11
1343104100,HIP 60783 h ii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.60692,0.55628,0.104475,0.337617,Light,None,0,32.6279,39.1534,3.26279,0.67,48.6983,0.016,98.9238,3.95479e+07,3.95479e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,4.3216,32.5883,31.2992,0.301764,22.7543,42.4223,31.2992,0,31.3042,10,0,1,6852,5.70599,294.927,5,260,0,260,0,0,0,1,5,1,2,10,5
1343104200,HIP 60783 h i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.338171,0.11982,0.000581729,0.0405195,Extreme,None,0,102.692,123.23,10.2692,0.77,133.366,0,413.638,1.83482e+06,1.83482e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,457.827,4.34511,1.61231,0.0500501,4.12764,4.56258,1.61231,0,1.61232,47,0,1,1101.68,2.88709,26799.9,2,50,0,50,0,0,6,5,5,15,1,8,9
1344102100,HD 108510 k i,Terrestrial Planet (Standard),Standard (Ice),-3,0,Frozen,No life,0,0.771341,0.690374,0.253805,0.532514,None,None,0,112.65,130.675,75.4758,1.02599,109.797,0.25,1046.75,6.09125e+07,6.09125e+07,0,0.965031,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.447093,Very Thin,4.97766,6.4107,3.67099,0.0519619,6.07759,6.74382,3.67099,0,3.671,16,0,1,9586.64,64121.4,1.2632e+06,6,370,0,370,0,0,3,8,11,4,13,6,10
1344103100,HD 108510 j ii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.336095,0.608861,0.0758608,0.204635,None,None,0,37.1466,44.5759,3.71466,0.67,55.4426,0.005,135.913,4.73777e+07,4.73777e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,7.4164,25.1421,24.9343,0.302651,17.5328,32.7514,24.9343,0,24.9351,83,0,1,5580.95,26.0981,1720.13,6,370,0,370,0,0,0,0,5,3,9,4,5
1344103200,HD 108510 j i,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.451988,0.464638,0.0453389,0.210011,Light,None,0,44.8004,53.7605,4.48004,0.67,66.8663,0,177.964,2.7591e+07,2.7591e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,11.4209,17.2852,14.532,0.296927,12.1528,22.4177,14.532,0,14.5322,10,0,1,4938.98,36.6303,4039.61,4,170,0,170,0,0,0,1,4,6,5,2,6
1345103100,HD 108564 j ii,Terrestrial Planet (Small),Small (Ice),-2,1,Frozen,No life,0,0.711015,0.316423,0.022526,0.224982,None,None,0,92.3632,96.9813,87.745,1.01988,90.5631,0.005,295.882,1.2796e+07,4.45656e+06,8.33944e+06,0.966415,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,21.2024,9.42296,5.95238,0.695354,2.87067,15.9752,5.95238,0,5.95243,11,0,1,4218.58,76.6314,39802.4,3,100,65,35,0,0,0,0,11,2,13,10,15
1345103200,HD 108564 j i,Terrestrial Planet (Small),Small (Hadean),0,0,Frozen,No life,0,0.419197,0.326039,0.0145288,0.136675,None,None,0,41.2221,49.4665,4.12221,0.67,61.5255,0,95.0051,1.35856e+07,1.35856e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.0115,20.4164,19.1014,0.197528,16.3836,24.4492,19.1014,0,19.1018,35,0,1,3337.63,5.00699,4032.13,3,100,0,100,0,0,0,1,5,4,14,9,3
1345108100,HD 108564 e ii,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.624542,0.319871,0.0204403,0.199773,Light,None,0,53.3665,64.0398,5.33665,0.67,79.6515,0,179.746,1.30764e+07,1.30764e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,20.7745,12.1815,9.90504,0.051303,11.5566,12.8065,9.90504,0,9.90917,37,0,1,3996.82,69.7233,39909.6,3,100,0,100,0,0,0,1,11,1,1,10,1
1345108200,HD 108564 e i,Terrestrial Planet (Small),Small (Ice),-1,0,Frozen,No life,0,0.591478,0.381403,0.0328164,0.225591,Light,None,0,104.984,110.233,99.7349,1.02095,102.83,0,466.737,1.85911e+07,1.36408e+07,4.95035e+06,0.97797,2,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,19.9187,7.30891,4.54834,0.496401,3.68076,10.9371,4.54834,0,4.54921,0,0,1,4637.8,617.928,220310,4,170,45,125,0,0,0,0,11,0,12,8,6
1345111100,HD 108564 b ii,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.912651,0.183279,0.00561877,0.16727,None,None,0,161.415,193.698,16.1415,0.97,166.408,0.018,431.356,4.29301e+06,4.29301e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,90.4675,2.7909,2.36492,0.698004,0.842841,4.73895,2.36492,1,-2.36359,1,0,1,2768.36,101063,2.10445e+08,2,50,0,50,0,0,7,8,10,6,0,4,10
1345111200,HD 108564 b i,Terrestrial Planet (Standard),Standard (Ice),-4,0,Frozen,No life,0,0.776777,0.69764,0.263749,0.541911,None,None,0,146.279,169.683,98.0066,1.0265,142.503,0,1904.09,6.22014e+07,6.22014e+07,0,0.967995,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.49345,Very Thin,6.28222,3.80577,2.03932,0.196069,3.05957,4.55196,2.03932,0,2.04031,39,0,1,9721.61,7.12142e+06,3.15909e+08,6,370,0,370,0,0,3,2,5,15,9,11,7
1346107100,Gl 468 f i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.437238,0.0695147,0.000146875,0.0303944,Heavy,None,0,62.5932,75.1118,6.25932,0.77,81.2899,0,56.3731,617576,617576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,641.231,11.6954,6.8635,0.102189,10.5003,12.8906,6.8635,0,6.86417,48,0,1,726.765,0.0173764,1041.1,1,20,0,20,0,0,3,11,12,4,13,12,5
1346112100,Gl 468 c i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.321412,0.155988,0.00121994,0.0501365,None,None,0,44.6814,53.6176,4.46814,0.86,51.9551,0,33.374,3.10972e+06,3.10972e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,110.721,28.6308,26.0151,0.502576,14.2417,43.02,26.0151,0,26.2043,4,0,1,1398.24,0.0208015,150.051,2,50,0,50,0,0,0,0,11,0,6,2,2
1347101100,Gl 469 l ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.624412,0.244193,0.00909223,0.152477,Extreme,None,0,86.721,104.065,8.6721,0.77,112.625,0.35,325.404,7.62085e+06,7.62085e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,50.4133,6.09288,4.17688,0.1989,4.881,7.30475,4.17688,0,4.17688,50,0,1,3050.9,518.666,57045,3,100,0,100,0,0,6,12,6,14,5,6,6
1347101200,Gl 469 l i,Terrestrial Planet (Small),Small (Ice),-2,1,Frozen,No life,0,0.636554,0.306987,0.0184159,0.195413,Light,None,0,96.5668,101.395,91.7385,1.02481,94.2286,0,242.689,1.20442e+07,4.167e+06,7.87715e+06,1.01951,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,26.1793,8.70411,7.04061,0.0500696,8.2683,9.13992,7.04061,1,-7.0406,26,0,1,3872.54,452.993,24597.9,3,100,65,35,0,0,0,0,12,10,6,10,21
1347102100,Gl 469 k ii,Terrestrial Planet (Tiny),Tiny (Rock),1,0,Frozen,No life,0,0.703314,0.261477,0.0125734,0.183901,Moderate,None,0,144.864,173.837,14.4864,0.97,149.345,0.07,731.703,8.73788e+06,8.73788e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,51.7631,3.46506,1.98903,0.701861,1.03307,5.89704,1.98903,0,1.98903,35,0,1,3467.11,8272.93,657972,3,100,0,100,0,0,0,1,10,14,3,2,5
1347102200,Gl 469 k i,Terrestrial Planet (Small),Small (Ice),-4,0,Frozen,No life,0,0.365218,0.441471,0.0314237,0.161233,None,None,0,94.9455,99.6928,90.1983,1.02511,92.6196,0.002,304.108,2.49081e+07,1.50263e+07,9.88182e+06,1.02272,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,21.6868,9.00915,8.08008,0.100456,8.10412,9.91417,8.08008,1,-8.08005,3,0,1,4218.29,1986.15,63205.5,4,170,67,103,0,0,0,0,11,1,6,4,13
1347107100,Gl 469 f i,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.611215,0.59954,0.131719,0.366448,Heavy,Moderate,0,35.139,42.1668,3.5139,0.67,52.4462,0.01,134.723,4.59381e+07,4.59381e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,3.97863,28.0971,24.7695,0.304322,19.5465,36.6476,24.7695,0,24.7748,12,0,1,7410.95,12.2873,93.2839,6,370,0,370,0,0,0,1,9,3,6,7,11
1347110100,Gl 469 d iii,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.518601,0.162448,0.0022232,0.0842458,Light,None,0,76.8977,92.2773,7.68977,0.86,89.416,0.001,205.936,3.37263e+06,3.37263e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,108.893,9.66628,4.3906,0.0494606,9.18818,10.1444,4.3906,0,4.39247,7,0,1,1849.65,0.416511,187.347,2,50,0,50,0,0,0,0,9,5,1,4,1
1347110200,Gl 469 d ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.290545,0.137206,0.000750475,0.0398646,None,None,0,44.3969,44.3969,44.3969,0.86,51.6243,0,107.158,2.40595e+06,2.40595e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,157.305,28.9988,22.8272,0.499133,14.5246,43.4731,7.12671,0,45.6545,3,1,0,1169.34,0.00439824,5.86061,2,50,0,50,0,0,4,5,2,1,14,10,5
1347110300,Gl 469 d i,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.420756,0.256063,0.00706433,0.10774,Light,None,0,29.9544,29.9544,29.9544,0.67,44.708,0,23.6912,8.37976e+06,8.37976e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,27.0091,38.6651,35.0591,0.0513387,36.6801,40.6501,60.159,0,60.5125,48,0,0,2626.16,0.0325965,4.61423,3,100,0,100,0,0,9,7,7,12,1,6,5
1347111100,Gl 469 c i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.525306,0.178331,0.00297913,0.0936781,Extreme,None,0,45.5903,45.5903,45.5903,0.77,59.2081,0,34.1961,4.06433e+06,4.06433e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,59.0699,22.0458,17.3327,0.103794,19.7576,24.3341,29.0262,0,34.6655,33,1,0,2043.58,0.117546,39.4564,2,50,0,50,0,0,0,0,6,6,11,10,9
1348115100,Algorab b i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.339873,0.280481,0.00749944,0.0953281,Extreme,None,0,66.5667,79.8801,6.65667,0.77,86.4503,0,236.094,1.00541e+07,1.00541e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,53.8878,10.3409,6.61242,0.0994709,9.31224,11.3695,6.61242,0,6.61358,27,0,1,2585.36,12.9471,13638.6,3,100,0,100,0,0,0,1,9,11,10,5,11
1349103100,HIP 60970 f ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.489088,0.0457569,4.6855e-05,0.0223791,None,None,0,55.6406,66.7687,5.56406,0.86,64.6983,0,16.62,267578,267578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,1053.03,18.463,15.3238,0.0481641,17.5738,19.3523,15.3238,0,15.3243,26,0,1,505.951,0.0018859,148.924,1,20,0,20,0,0,0,1,7,13,4,6,9
1349103200,HIP 60970 f i,Terrestrial Planet (Tiny),Tiny (Rock),-1,0,Frozen,No life,0,0.910079,0.250971,0.0143863,0.228404,None,None,0,140.33,168.396,14.033,0.97,144.67,0.1,1029.03,8.0498e+06,8.0498e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,42.063,3.69261,1.35749,0.101586,3.31749,4.06773,1.35749,0,1.35749,5,0,1,3785.49,396.999,102104,3,100,0,100,0,0,0,0,12,5,6,9,7
1349104100,HIP 60970 e iii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.584018,0.300959,0.0159203,0.175766,None,None,0,85.1479,102.177,8.51479,0.86,99.0092,0,366.573,1.15759e+07,1.15759e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,31.1948,7.88386,4.56971,0.300109,5.51785,10.2499,4.56971,0,4.56979,24,0,1,3636.47,86.908,20198.1,3,100,0,100,0,0,3,9,4,8,7,10,4
1349104200,HIP 60970 e ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.294161,0.376016,0.0156388,0.110609,None,None,0,63.4655,76.1586,6.34655,0.86,73.7971,0,189.608,1.80697e+07,1.80697e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.5726,14.1909,11.038,0.201663,11.3292,17.0527,11.038,0,11.0385,33,0,1,3224.46,18.2892,4327.05,4,170,0,170,0,0,0,1,10,6,0,11,6
1349104300,HIP 60970 e i,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.408514,0.19954,0.00324561,0.0815149,None,None,0,54.9627,65.9553,5.49627,0.86,63.9101,0,64.7242,5.08859e+06,5.08859e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,65.4864,18.9213,17.1595,0.200115,15.1348,22.7077,17.1595,0,17.1605,12,0,1,2016.47,0.849757,968.723,3,100,0,100,0,0,0,0,8,2,3,5,9
1349106100,HIP 60970 d i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.473998,0.0786144,0.000230294,0.0372631,Extreme,None,0,74.6231,89.5477,7.46231,0.77,96.9131,0,90.6217,789845,789845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,551.379,8.22857,4.82849,0.195075,6.62338,9.83375,4.82849,1,-4.82822,13,0,1,855.755,0.254024,4081.25,1,20,0,20,0,0,0,9,5,3,14,3,4
1350104100,Gl 469.2A h i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.589584,0.126374,0.00118991,0.0745078,Extreme,None,0,44.5763,53.4916,4.45763,0.77,57.8913,0,47.4623,2.04103e+06,2.04103e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,102.472,23.0602,14.82,0.100708,20.7378,25.3825,14.82,0,14.8884,25,0,1,1534.22,0.00752616,53.7623,2,50,0,50,0,0,0,0,3,5,3,11,2
1350107100,Gl 469.2A e ii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.469253,0.434836,0.038582,0.204048,None,None,0,43.3097,51.9717,4.33097,0.67,64.6414,0.08,191.848,2.41651e+07,2.41651e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,12.1423,18.4956,12.6157,0.503762,9.17821,27.813,12.6157,0,12.6242,19,0,1,4709.64,5.00864,1103.45,4,170,0,170,0,0,0,0,5,4,14,10,11
1350107200,Gl 469.2A e i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.285715,0.272913,0.00580772,0.0779754,Heavy,None,0,65.8446,79.0136,6.58446,0.77,85.5125,0,274.547,9.51887e+06,9.51887e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,66.9725,10.5689,5.53284,0.599966,4.22792,16.9099,5.53284,0,5.53448,12,0,1,2306.48,2.53602,3711.65,3,100,0,100,0,0,0,1,6,6,9,4,3
1350108100,Gl 469.2A d i,Terrestrial Planet (Standard),Standard (Ice),-1,0,Frozen,No life,0,0.774903,0.512631,0.104391,0.397239,None,None,0,75.2737,90.3284,7.52737,0.86,87.5275,0,356.111,3.35851e+07,3.35851e+07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0,None,7.16369,10.0879,8.01235,0.496909,5.07513,15.1007,8.01235,0,8.01429,10,0,1,7134.88,3057.26,248937,5,260,0,260,0,0,7,9,4,2,8,11,8
1352101100,HD 108954 j iii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.424108,0.116741,0.000674765,0.049511,Heavy,None,0,74.8956,89.8747,7.48956,0.77,97.267,0,135.603,1.74176e+06,1.74176e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,280.47,8.1688,4.79179,0.296525,5.74655,10.5911,4.79179,0,4.7918,2,0,1,1202.05,1.15468,15058.9,1,20,0,20,0,0,7,3,9,10,0,9,11
1352101200,HD 108954 j ii,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.455257,0.566479,0.0827576,0.257894,Light,None,0,51.5205,61.8246,5.15205,0.67,76.8963,0,344.917,4.10114e+07,4.10114e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,8.77264,13.0701,9.14133,0.0987382,11.7796,14.3606,9.14133,0,9.14137,1,0,1,6043.25,167.77,17839.8,5,260,0,260,0,0,0,0,9,4,13,10,3
1352101300,HD 108954 j i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.433996,0.293714,0.0109967,0.127471,Light,None,0,43.9369,52.7242,4.39369,0.67,65.5774,0,105.374,1.10252e+07,1.10252e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,29.1922,17.9714,15.5143,0.0993296,16.1863,19.7565,15.5143,0,15.5144,34,0,1,3059.33,4.44633,3558.15,3,100,0,100,0,0,0,1,10,5,8,6,8
1352102100,HD 108954 i i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.541291,0.0847977,0.000330052,0.0459002,None,None,0,91.8847,110.262,9.18847,0.86,106.843,0,108.475,918979,918979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,457.504,6.77017,4.35106,0,6.77017,6.77017,4.35106,0,4.35107,3,0,1,986.411,2.18749,58323.9,1,20,0,20,0,0,0,0,8,4,15,5,7
1352105100,HD 108954 g ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.376828,0.146535,0.00118569,0.0552187,Light,None,0,59.6736,71.6083,5.96736,0.86,69.3879,0,55.9465,2.74424e+06,2.74424e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,142.923,16.0518,14.5784,0.103707,14.3871,17.7164,14.5784,0,14.5799,14,0,1,1422.24,0.611572,4538.99,2,50,0,50,0,0,0,1,4,3,14,5,8
1352105200,HD 108954 g i,Terrestrial Planet (Tiny),Tiny (Ice),-4,0,Frozen,No life,0,0.283182,0.323436,0.00958148,0.0915915,None,None,0,103.358,124.029,10.3358,0.86,120.183,0,646.658,1.33695e+07,1.33695e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,67.6159,5.35058,2.78391,0.100555,4.81256,5.88861,2.78391,0,2.78396,31,0,1,2721.33,294.523,270501,3,100,0,100,0,0,3,9,3,15,15,11,6
1352107100,HD 108954 e i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.488833,0.263471,0.00894046,0.128793,None,None,0,51.2791,61.5349,5.12791,0.86,59.6269,0,86.0735,8.87164e+06,8.87164e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,29.2863,21.7373,17.0375,0.0501494,20.6472,22.8274,17.0375,0,17.0443,14,0,1,2912.54,0.567168,558.257,3,100,0,100,0,0,0,3,9,2,14,8,11
1352111100,HD 108954 b iii,Terrestrial Planet (Standard),Standard (Hadean),-1,0,Frozen,No life,0,0.538156,0.487706,0.0624284,0.262462,None,None,0,40.8819,49.0583,4.08819,0.67,61.0178,0.005,207.946,3.03986e+07,3.03986e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,7.94477,20.7576,13.0542,0.0991886,18.6987,22.8165,13.0542,1,-13.0183,19,0,1,5656.8,2.86456,403.792,4,170,0,170,0,0,0,12,8,2,6,2,7
1352111200,HD 108954 b ii,Terrestrial Planet (Standard),Standard (Hadean),-4,0,Frozen,No life,0,0.268657,0.708095,0.0953832,0.190234,None,None,0,25.035,25.035,25.035,0.67,37.3656,0,72.0224,6.40796e+07,6.40796e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,4.62317,55.3536,56.2095,0.0995435,49.8435,60.8637,54.7223,0,55.3616,29,0,0,5802.95,0.3351,30.9161,6,370,0,370,0,0,0,0,6,4,0,11,1
1352111300,HD 108954 b i,Terrestrial Planet (Small),Small (Hadean),-4,0,Frozen,No life,0,0.298294,0.346053,0.0123616,0.103226,None,None,0,27.7738,27.7738,27.7738,0.67,41.4534,0,23.0368,1.53047e+07,1.53047e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,19.341,44.9748,42.3728,0.501654,22.413,67.5366,83.6107,0,85.1124,15,0,0,2988.3,0.0395692,28.1687,3,100,0,100,0,0,0,1,2,4,10,3,11
1353105100,Gacrux d i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.441991,0.266113,0.00832933,0.117619,Heavy,None,0,55.3161,66.3794,5.53161,0.77,71.8391,0,133.973,9.05041e+06,9.05041e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,38.253,14.975,11.0558,0.102341,13.4425,16.5076,11.0558,0,11.0567,8,0,1,2797.25,3.50643,4925.4,3,100,0,100,0,0,8,3,12,7,8,3,6
1354103100,Gl 471 e i,Terrestrial Planet (Tiny),Tiny (Sulfur),-1,0,Frozen,No life,0,0.501044,0.204005,0.00425401,0.102216,Heavy,None,0,61.9871,74.3845,6.19871,0.77,80.5027,0.006,115.229,5.31887e+06,5.31887e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,64.343,11.9253,9.85415,0.704803,3.52031,20.3303,9.85415,0,9.8546,38,0,1,2283.17,10.5136,1730.02,3,100,0,100,0,0,0,0,6,4,0,5,2
1355108100,HD 108984 c ii,Terrestrial Planet (Standard),Standard (Hadean),0,0,Frozen,No life,0,0.485401,0.570783,0.0902639,0.277059,Heavy,None,0,26.6138,26.6138,26.6138,0.67,39.722,0.03,62.4251,4.1637e+07,4.1637e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,4.18637,48.9809,49.6273,0.787605,10.4033,87.5585,50.8924,0,51.0885,43,0,0,6287.53,0.532486,2.35969,5,260,0,260,0,0,2,6,6,3,6,12,2
1355108200,HD 108984 c i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.492934,0.066616,0.000145722,0.0328373,Moderate,None,0,61.1089,61.1089,61.1089,0.86,71.0569,0,3.78749,567146,567146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,541.389,15.3065,8.98285,0.202055,12.2138,18.3993,97.8967,0,98.6247,23,0,0,739.489,0.00328758,9.02426,1,20,0,20,0,0,2,11,3,1,6,4,2
1355109100,HD 108984 b i,Terrestrial Planet (Small),Small (Hadean),-3,0,Frozen,No life,0,0.425196,0.30169,0.0116754,0.128277,None,None,0,29.1104,29.1104,29.1104,0.67,43.4484,0,60.4003,1.16321e+07,1.16321e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.7116,40.9394,40.0062,0.0996728,36.8589,45.0199,27.8012,0,27.9091,6,0,0,3110.38,0.0715309,2.45065,3,100,0,100,0,0,0,1,11,2,8,11,2
1356103100,GJ 1160 i i,Terrestrial Planet (Tiny),Tiny (Sulfur),-1,0,Frozen,No life,0,0.667243,0.0594966,0.000140527,0.0396987,Heavy,None,0,70.7773,84.9328,7.07773,0.77,91.9186,0,52.1413,452399,452399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,648.61,9.14709,6.35114,0.304634,6.36058,11.9336,6.35114,0,6.35121,15,0,1,768.41,0.170598,12018.5,1,20,0,20,0,0,0,1,2,5,11,12,4
