uniqueID,numberOfStars,systemAge,gardenWorldPresent,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ
1973000000,1,8.9,0,-0.310919,-25.8051,11.4878,-2e-06,3.04e-05,-2.47e-06
1974000000,1,1.5,0,-0.298732,-29.547,-11.7705,3.83e-06,9.18e-06,-2.31e-05
1975000000,1,0.2,0,-0.017373,-1.81661,0.149123,-5.91e-06,0.0001204,7.89e-05
1976000000,1,2.2,0,-0.09084,-9.68026,10.233,-9.4e-07,2.86e-05,2.7e-05
1977000000,1,4.9,0,0.049583,-23.5023,-1.51582,1.75e-05,4.42e-05,-2.24e-06
1978000000,1,5.8,0,0.069768,-24.6663,13.9965,-1.92e-05,5.3e-06,2.44e-05
1979000000,1,5.5,0,0.217521,-19.8261,9.80487,4.23e-05,-4.72e-05,-4.85e-05
1980000000,1,8.5,0,0.320826,-17.1247,12.4244,8.7e-06,-1.57e-05,-2.18e-05
1981000000,1,11,0,0.614308,-31.7112,3.57805,-9.86e-06,1.04e-06,1.09e-05
1982000000,1,0,0,0.173292,-7.7461,-0.410305,2.22e-05,-3.2e-05,-1.43e-05
1983000000,2,3,0,0.241877,-10.1563,0.443413,8.93e-06,1.526e-05,-5.16e-05
1984000000,1,9.9,0,0.58479,-23.8248,1.94141,-6.49e-06,0.00011957,-4.72e-05
1985000000,1,8.9,0,0.648969,-25.6023,-15.0401,-7.87e-06,-6.37e-06,-3.39e-05
1986000000,1,1,0,0.396121,-14.1918,-10.3224,9.28e-06,-1.11e-05,-7.39e-06
1987000000,2,1.15,0,0.826353,-26.9363,15.9131,-1.406e-05,5.29e-06,1.291e-05
1988000000,2,12.1,0,1.49292,-46.5271,7.84269,-1.49e-05,2.662e-05,1.388e-05
1989000000,1,6.7,0,1.18411,-29.1811,-12.3418,5.36e-06,2.77e-05,-6.51e-05
1990000000,1,1.8,0,0.8777,-21.4873,12.3919,7.92e-06,1.59e-05,-5.3e-07
1991000000,1,6.2,0,1.24557,-29.9137,-0.170942,1.15e-05,4.9e-07,-1.89e-06
1992000000,1,10.7,0,1.12317,-26.9263,-5.74746,8.35e-06,8.31e-06,-2.65e-05
1993000000,1,9.6,0,0.362378,-8.62486,6.8562,-1.69e-05,-9.8e-07,-3.18e-05
1994000000,1,9.9,0,0.769564,-18.2118,11.3328,5.21e-06,1.07e-05,1.68e-05
1995000000,1,5.7,0,0.470237,-10.8517,29.3327,-5.15e-06,3.03e-05,2.35e-06
1996000000,1,1.35,0,0.37635,-8.2592,-15.5508,-5.16e-06,-3.22e-05,-1.74e-05
1997000000,1,7,0,0.822409,-17.219,20.5232,3.5e-07,-2.27e-05,-1.91e-05
1998000000,1,3.7,0,0.512718,-9.50044,-9.01131,7.36e-06,2.02e-05,-1.79e-05
1999000000,1,0.6,0,0.600206,-9.88604,20.6692,3.78e-05,2.19e-05,-3.16e-05
2000000000,1,2.8,0,1.85851,-27.7889,9.3188,8.12e-06,1.6e-06,8.64e-06
2001000000,1,3.5,0,1.08937,-16.0402,16.195,-1.11e-05,3.71e-05,-5.6e-05
2002000000,1,2.7,0,1.47329,-21.4366,7.37294,-3.04e-06,-1.56e-05,-4.47e-05
2003000000,1,11.4,0,1.23375,-17.6021,4.37113,1.04e-05,-2.09e-05,-4.02e-05
2004000000,1,11.2,0,0.854877,-11.8406,12.1048,-4.33e-06,4.6e-05,-7.41e-06
2005000000,1,1.3,0,2.03581,-26.7694,-14.4488,1.92e-05,5.78e-06,-2.31e-05
2006000000,1,3.8,0,2.18807,-28.0681,14.1419,4.58e-05,5.56e-05,-8.34e-06
2007000000,1,10.8,0,2.49388,-30.5326,-3.59927,-1.13e-05,1.94e-05,5.9e-07
2008000000,1,10.5,0,2.17002,-25.9886,-18.3674,-9.26e-06,1.14e-06,-2.71e-06
2009000000,1,4.6,0,0.869508,-10.1067,-20.6943,1.95e-06,2.8e-05,-1.36e-05
2010000000,1,0.15,0,1.69097,-19.4772,-0.661744,-1.01e-06,1.36e-05,6.6e-07
2011000000,1,9,0,2.29661,-25.21,13.1949,3.59e-06,2.29e-05,4.86e-06
2012000000,1,11.3,0,0.219434,-2.38166,7.69454,2.28e-05,-2.08e-05,2.72e-05
2013000000,1,11.3,0,1.71946,-18.4389,-0.937748,-4.87e-05,-8.42e-06,-6.33e-05
2014000000,1,0.65,0,2.60325,-26.6854,0.799078,1.1e-05,1e-06,-2.33e-06
2015000000,1,9,0,2.66201,-25.5374,-2.31419,3.56e-05,8.3e-06,-5.06e-05
2016000000,1,13.3,0,1.95773,-18.2045,-21.5538,5e-06,-4.13e-06,-3.73e-05
2017000000,1,8,0,2.16896,-19.7411,9.10706,-2.21e-06,-2.01e-05,-4.3e-05
2018000000,1,12.4,0,2.16066,-19.3144,15.3782,-3.01e-06,-5.61e-05,-7e-05
2019000000,1,1.3,0,3.25331,-28.3689,4.40907,-2.85e-05,9.26e-06,-6.69e-05
2020000000,1,2,0,1.54152,-13.3327,14.2944,-3.15e-06,-2.5e-07,1.1e-07
2021000000,1,8.5,0,0.529806,-4.56503,24.612,-2.97e-06,4.78e-05,-1.92e-05
2022000000,1,5.1,0,2.08723,-17.2505,-21.5042,-1.42e-05,-1.74e-05,1.26e-05
2023000000,1,4.9,0,2.63549,-21.487,-10.2893,-1.12e-05,4.82e-05,-5.8e-07
2024000000,1,6.8,0,3.3297,-25.8388,-13.836,-1.38e-05,2.86e-05,-5.67e-05
2025000000,1,11.1,0,3.50544,-27.0533,4.35096,2.49e-05,4.78e-06,9.64e-06
2026000000,1,0.15,0,2.41827,-18.4473,-0.590575,8.1e-06,5.76e-05,-1.57e-05
2027000000,1,9.4,0,1.7077,-12.4198,-4.29439,-1.5e-05,4.27e-05,1.96e-06
2028000000,1,8.4,0,3.53137,-24.989,6.16925,7.25e-06,5.02e-05,4.04e-06
2029000000,1,6.2,0,1.54908,-10.6561,-14.9651,-1.24e-05,8.54e-06,-7.36e-06
2030000000,1,7.8,0,3.07677,-21.0288,8.72255,-1.13e-05,-5.9e-05,-3.37e-05
2031000000,1,7.3,0,3.89009,-26.439,-5.50309,-5.05e-05,8.37e-05,-1.35e-05
2032000000,1,1.45,0,1.49437,-10.0201,12.8368,1.53e-05,-2.46e-06,-3.56e-05
2033000000,2,0.55,0,3.32844,-21.3903,22.2238,5.76e-05,6.98e-05,1.392e-05
2034000000,1,11.4,0,1.60452,-10.1792,-18.7654,-8.06e-06,3.8e-05,-2.13e-05
2035000000,1,1.05,0,0.960565,-5.90801,4.80973,4.76e-06,1.73e-05,5.9e-07
2036000000,1,2.1,0,4.51521,-27.5622,-13.4243,1.87e-05,4.43e-05,-2.73e-05
2037000000,1,2.1,0,3.88338,-23.4307,16.4397,-4.82e-05,-1.8e-05,-1.43e-05
2038000000,1,0.2,0,3.4111,-20.366,19.0317,4.27e-05,-1.22e-05,2.93e-05
2039000000,1,0,0,2.09927,-12.2988,-3.22449,5.32e-06,9.93e-06,-3.44e-05
2040000000,1,10.1,0,2.06214,-12.0356,-4.70003,9.6e-07,-3.37e-05,-2.32e-05
2041000000,1,2.8,0,3.91056,-22.444,13.241,-9.78e-06,-1.28e-05,-1.89e-05
2042000000,1,1.2,0,3.563,-19.7456,12.3115,1.86e-05,-4.74e-05,-8.15e-05
2043000000,1,2.4,0,2.8279,-15.656,-3.78416,-9.34e-06,1.08e-05,-5.17e-05
2044000000,1,4.7,0,1.77165,-9.5627,6.03719,-1.66e-05,-2.82e-06,4e-07
2045000000,2,10.5,0,0.659023,-3.48946,6.05973,-5.54e-05,4.39e-05,3.18e-05
2046000000,1,10.6,0,3.72158,-18.8882,18.4828,-1.98e-05,2.95e-05,-3.17e-05
2047000000,1,11.7,0,2.38826,-11.885,-25.8452,9.3e-07,1.83e-05,-1.06e-05
2048000000,1,0,0,3.56002,-17.6311,6.7416,5.55e-06,-3.19e-05,-2.13e-05
2049000000,1,4.3,0,2.95425,-14.5851,-10.1644,-1.88e-06,-1.35e-06,1.39e-06
2050000000,1,6.8,0,5.59255,-26.8747,9.01544,1.52e-06,5.03e-05,1.48e-06
2051000000,1,8.5,0,2.92932,-13.9446,-0.906412,-5.87e-06,-1.67e-05,-1.99e-05
2052000000,1,9.4,0,5.68947,-26.7527,-4.89476,6.48e-06,6.94e-06,-3.04e-05
2053000000,1,1.65,0,5.51225,-25.7819,11.4717,3.49e-06,5.5e-07,-9.5e-07
2054000000,1,4.6,0,3.47846,-16.1955,3.14358,9.92e-06,3.95e-06,-3.67e-05
2055000000,1,5.8,0,3.43202,-15.8521,5.09496,-3.51e-05,2.98e-06,-3.98e-05
2056000000,1,0,0,0.585883,-2.65245,-1.20012,6.28e-06,1.41e-05,2.47e-06
2057000000,1,6.7,0,4.59184,-20.7065,1.14426,-1.8e-05,-4.83e-06,-4.19e-05
2058000000,1,5.4,0,3.28965,-14.7313,-7.66554,-1.14e-05,-1.67e-06,-1.68e-06
2059000000,1,3.9,0,1.65714,-7.40691,-14.3055,7.83e-06,-2.49e-06,2.2e-06
2060000000,1,0.7,0,5.31203,-23.2777,19.0782,4.35e-05,2.48e-05,-3.2e-06
2061000000,1,0.45,0,3.44937,-15.0661,20.4922,-1.36e-05,2.29e-05,1.71e-05
2062000000,1,5.1,0,6.36022,-27.6553,1.5026,-4.57e-06,1.68e-05,-2.02e-05
2063000000,1,9.1,0,3.32757,-14.4556,4.41738,-1.75e-05,3.5e-07,-3.91e-05
2064000000,1,9.8,0,3.21529,-13.6891,-21.7584,-4.85e-05,7.19e-05,-5.24e-05
2065000000,1,5.8,0,4.59029,-18.6485,-14.7357,5.3e-06,4.81e-05,-1.8e-05
2066000000,1,8.9,0,2.79076,-11.3072,1.72033,1.97e-06,1.4e-05,-5.95e-06
2067000000,1,6.9,0,7.2991,-29.5403,-8.94217,-1.57e-05,4.68e-05,-1.5e-05
2068000000,1,7.6,0,4.73523,-19.0319,8.55067,1.83e-05,-1.75e-05,-2.27e-05
2069000000,1,8.5,0,6.46347,-25.6282,1.97116,-2e-08,-8.4e-07,-1.09e-05
2070000000,2,2.3,0,6.17197,-24.2911,16.2146,1.828e-05,3.309e-05,-4.373e-05
2071000000,2,4.9,0,3.46104,-13.5012,-20.6577,-1.727e-05,5.67e-05,-3.84e-06
2072000000,1,8.4,0,5.59439,-21.8108,-7.77355,1.2e-05,-1.4e-06,1.26e-05
2073000000,1,8.7,0,2.71664,-10.504,1.12276,-5.64e-06,-1.93e-05,-6.32e-05
2074000000,1,6.4,0,6.10073,-23.2865,-18.2107,-1e-05,-3.81e-05,-4.62e-05
2075000000,1,0,0,5.2346,-19.9354,11.9867,-5.45e-06,4.64e-05,-8.6e-07
2076000000,1,0.5,0,7.84775,-29.8388,-0.271402,-1.58e-05,-4e-06,-1.76e-05
2077000000,1,8.8,0,2.39327,-9.07028,-10.5192,3.79e-06,2.71e-05,-2.25e-05
2078000000,1,2.7,0,6.61869,-24.8559,3.60916,4.51e-05,8.73e-06,-2.26e-05
2079000000,1,2.7,0,5.20902,-18.8169,-14.6872,-2.96e-06,-4.56e-06,4.79e-06
2080000000,1,2.1,0,6.32627,-22.5776,-13.4719,3.55e-06,-1.95e-05,-1.08e-05
2081000000,1,2.6,0,7.09666,-25.3174,6.83271,2.2e-05,2.59e-06,6.1e-07
2082000000,1,4,0,7.04746,-24.9476,-5.05973,-1.72e-05,1.16e-06,-2.97e-05
2083000000,1,6.7,0,8.19824,-28.0698,12.4596,2.47e-05,3.93e-05,2.83e-05
2084000000,1,10.6,0,6.95881,-23.7165,6.09997,-7.03e-06,2.09e-05,-1.76e-05
2085000000,2,11.1,0,8.02473,-26.9119,-21.2112,-1.696e-05,0.0001132,2.74e-05
2086000000,1,2.5,0,3.8535,-12.8292,-10.3946,-6.49e-06,-3.2e-05,-6.05e-05
2087000000,1,10.7,0,7.08117,-23.5155,3.28374,-3.01e-05,-3.44e-05,-8.88e-05
2088000000,2,0.45,0,4.66016,-15.4456,6.15506,-1.8e-05,-7.97e-05,-3.28e-06
2089000000,1,6.7,0,7.0159,-23.1139,14.0894,7.3e-06,2.82e-05,1.66e-06
2090000000,1,9.5,0,5.99308,-19.6162,6.21357,1.34e-05,-2.06e-05,-2.59e-05
2091000000,1,0,0,7.26624,-23.5721,-14.8052,4.4e-06,5.71e-06,-6.93e-06
2092000000,1,11.7,0,7.35579,-23.7265,16.7945,-9.61e-06,-7.92e-06,1.35e-05
2093000000,1,1.65,0,1.88592,-6.05827,26.5524,1.12e-05,-1.29e-05,-2.89e-06
2094000000,1,2.3,0,4.25881,-13.3303,-15.0904,-1.89e-05,4.12e-05,-4.45e-05
2095000000,1,6.7,0,1.81341,-5.67623,-6.6363,-2.39e-05,1.03e-06,-7.41e-06
2096000000,1,3.5,0,3.31605,-10.1771,16.9133,5.26e-06,5.21e-05,-1.54e-06
2097000000,1,0,0,3.16458,-9.70451,0.514659,7.12e-05,6.76e-05,-2.79e-05
2098000000,1,7.5,0,3.7914,-11.5962,-17.9986,-3.25e-05,4.94e-06,-1e-05
2099000000,1,0,0,3.53424,-10.7883,27.6273,1.22e-05,6.77e-06,2.87e-05
2100000000,2,8.5,0,12.0686,-35.7294,13.2146,-0.0001192,-1.153e-05,7.77e-05
2101000000,1,6.5,0,7.90671,-23.2841,-15.6152,4.84e-05,2.27e-05,-9.33e-06
2102000000,1,10.9,0,8.07994,-23.696,11.6196,5.29e-06,8.36e-05,-3.57e-06
2103000000,1,6.4,0,8.13561,-23.7778,-11.2835,4.85e-06,3.32e-05,-1.51e-06
2104000000,1,4.9,0,8.33436,-24.3481,5.26146,2.36e-05,3.41e-06,-2.16e-05
2105000000,1,1.75,0,6.0934,-17.6474,20.0819,-1.08e-05,-2.37e-05,-1.75e-05
2106000000,2,8.4,0,7.28598,-20.9466,-22.878,6.64e-06,7.8e-05,-1.69e-05
2107000000,1,6.6,0,9.55732,-27.4178,-5.62916,1.46e-06,6.29e-05,1.29e-05
2108000000,2,5.8,0,3.85342,-11.043,1.05594,-1.655e-05,-5.223e-05,-7.25e-05
2109000000,1,11.1,0,6.87526,-18.9798,15.3951,-2.04e-06,-1.68e-05,-1.68e-05
2110000000,2,6.6,0,7.56857,-20.6357,-2.95841,-3.08e-06,-9.33e-06,-1.953e-05
2111000000,1,12.5,0,5.37177,-14.4644,-10.7973,1.79e-06,1.59e-05,-2.17e-06
2112000000,1,0,0,6.87816,-18.4315,10.7556,7.38e-05,7.16e-05,1.03e-05
2113000000,1,8.2,0,8.65603,-23.0395,16.5291,-4.25e-06,6.08e-05,8.69e-05
2114000000,1,9,0,10.1689,-26.7437,-3.30309,-2.39e-05,-5.49e-06,-2.91e-05
2115000000,1,3.1,0,4.70155,-12.3175,8.63477,-2.86e-06,2.51e-05,-1.13e-06
2116000000,1,9.1,0,8.04925,-21.0651,-18.3847,1.27e-05,6.92e-06,-2.36e-06
2117000000,1,4.8,0,9.80005,-25.3413,-11.0118,-3.98e-05,1.06e-05,-5.97e-05
2118000000,1,0.35,0,5.37942,-13.8385,3.14085,9.44e-06,0.00012218,2.5e-05
2119000000,1,0,0,3.87913,-9.95467,-24.5345,-1.22e-05,-5.15e-05,-2.33e-05
2120000000,1,2.1,0,9.04673,-23.1352,11.5376,-1.04e-05,-3.8e-05,-7.77e-05
2121000000,1,7.4,0,5.65003,-14.436,0.843584,6.49e-06,3.57e-05,4.4e-06
2122000000,1,5.1,0,5.98621,-15.1131,19.0094,1.13e-05,0.00012194,5.51e-06
2123000000,1,3.8,0,10.2742,-25.3479,6.08155,-1.25e-05,1.18e-05,-9e-06
2124000000,1,5.4,0,10.8958,-26.2752,11.3058,-2.04e-05,-3.37e-05,-2.31e-05
2125000000,1,7.9,0,12.018,-28.7023,-3.55325,2.09e-06,-6.08e-05,-2.81e-05
2126000000,1,4.6,0,3.42336,-8.15053,14.4747,-2.55e-05,-4.76e-05,-7.09e-06
2127000000,1,8.2,0,6.76224,-15.9093,-3.44638,-2.4e-07,5.2e-05,1.11e-05
2128000000,1,4.6,0,0.784452,-1.84002,5.39615,3.71e-05,-4.45e-05,1.02e-05
2129000000,1,10.1,0,6.72145,-15.7383,-12.1852,-2.33e-05,-2.03e-05,1.34e-05
2130000000,1,9.1,0,8.83289,-20.6505,0.226396,2.73e-06,5.45e-05,2.04e-06
2131000000,1,6.9,0,9.4583,-22.1019,-12.7933,-2.4e-05,8e-05,-6.78e-05
2132000000,1,1.45,0,7.56572,-17.5198,7.64849,4.86e-06,-1.65e-05,-1.51e-05
2133000000,1,5.3,0,10.5904,-24.5167,17.4773,-0.00013007,0.00012,-6.44e-05
2134000000,1,6.7,0,6.29043,-14.4103,19.5816,1.08e-05,-1.51e-05,-1.4e-05
2135000000,1,4.2,0,5.7719,-13.17,1.15251,9.43e-06,6.99e-05,1.71e-05
2136000000,1,6.5,0,10.9493,-24.8534,4.03983,-1.54e-05,1.48e-05,-9.67e-06
2137000000,1,7.7,0,12.1128,-27.3353,-11.3468,1.05e-05,1.47e-05,-2.43e-05
2138000000,1,1.8,0,5.33897,-12.0018,20.2149,4.43e-06,-9.88e-06,-2.63e-05
2139000000,2,1.35,0,9.65207,-21.5671,28.3808,-2.431e-05,4.8e-05,8.5e-06
2140000000,2,2.9,0,23.4622,-52.227,-10.5536,-2.21e-05,-0.0001455,-0.0001001
2141000000,1,10,0,12.231,-26.9713,-7.54975,-2.26e-05,1.24e-05,-1.72e-05
2142000000,1,12.9,0,10.9998,-24.1406,17.8219,-1.57e-05,-2.21e-06,6.68e-06
2143000000,1,10.9,0,13.129,-28.502,-5.72206,1.8e-07,3.3e-07,-1.23e-06
2144000000,1,10.5,0,2.92209,-6.33078,28.8699,1.2e-05,2.83e-05,1e-06
2145000000,1,11.3,0,2.9136,-6.28057,21.1474,5.1e-07,-4.99e-05,-1.49e-05
2146000000,1,8.9,0,8.7295,-18.8055,-10.4511,3.21e-05,2.96e-05,-2.65e-05
2147000000,2,11.4,0,11.5592,-24.2777,32.6437,-3.07e-05,-2.92e-06,-6.49e-05
2148000000,1,0,0,8.34266,-17.3195,-19.2788,-1.92e-05,1.64e-05,-2.31e-05
2149000000,1,4.2,0,9.92053,-20.4709,4.04775,1.83e-05,1.11e-05,1.12e-05
2150000000,1,1.35,0,3.06483,-6.28727,-15.9294,-8.7e-06,1.42e-05,-7.26e-06
2151000000,1,0.1,0,8.22507,-16.702,-24.1198,-9.12e-06,7.41e-06,-8.24e-06
2152000000,2,5.7,0,15.3609,-30.9599,22.9635,2.6e-05,-4.54e-05,-7.04e-05
2153000000,1,1.4,0,7.82208,-15.7586,10.1616,-4.03e-06,-7.49e-06,-8.52e-06
2154000000,1,1.4,0,4.32496,-8.69075,6.15747,1.68e-05,1.48e-05,9.12e-06
2155000000,1,5,0,13.7794,-27.6505,2.29498,5.95e-06,1.42e-05,-1.16e-06
2156000000,2,2.5,0,10.237,-20.4426,14.2951,6.39e-05,8.66e-06,-4.86e-05
2157000000,2,3,0,15.6805,-31.2978,23.3715,2.96e-05,-4.98e-05,-7.04e-05
2158000000,1,0.55,0,13.2424,-26.1866,-9.95922,-1.17e-05,1.7e-07,-1.6e-05
2159000000,1,2.9,0,10.5321,-20.6672,12.2659,-2.11e-05,3.9e-05,8.55e-06
2160000000,1,13,0,6.4132,-12.5517,23.8555,-5.05e-06,1.45e-05,4.97e-06
2161000000,1,12.5,0,10.8135,-20.6225,16.2745,3.15e-05,3.44e-05,2.27e-05
2162000000,1,10.7,0,2.35547,-4.4873,0.790749,-1.12e-06,3.09e-05,5.36e-06
2163000000,1,8.7,0,12.7254,-24.2436,-5.20502,-6.9e-07,-8.08e-06,3.08e-06
2164000000,2,3.9,0,17.672,-33.5792,6.97489,4.07e-05,1.785e-05,-2.5e-05
2165000000,1,1.05,0,12.2451,-23.0159,5.36495,-4.44e-05,-1.13e-05,-4.61e-05
2166000000,1,1.2,0,11.7163,-21.9199,-11.0396,1.18e-06,3.19e-06,-5.07e-06
2167000000,1,9.8,0,6.14134,-11.2762,-5.70098,-1.5e-05,1.01e-05,-2.34e-05
2168000000,2,9.9,0,13.132,-23.8601,3.05773,-1.126e-05,3.289e-05,-6.8e-05
2169000000,1,10.5,0,11.2805,-20.3843,-11.514,1.52e-05,2.57e-05,1.79e-05
2170000000,1,6.3,0,7.4967,-13.5411,19.3007,3.38e-05,5.54e-05,2.57e-05
2171000000,1,6.5,0,9.29682,-16.7261,-25.3681,1.38e-05,1.84e-05,-7.06e-06
2172000000,1,7.4,0,3.46739,-6.23805,-22.45,-1.71e-05,2.79e-05,-1.04e-05
2173000000,2,0.9,0,14.1382,-25.378,48.6524,-8.9e-05,-7.82e-05,-1.491e-05
2174000000,1,3.5,0,7.92429,-14.2055,-9.90375,3.37e-05,1.7e-05,2.6e-06
2175000000,1,11,0,11.3449,-20.2115,13.287,-8.14e-06,4.3e-05,1.15e-05
2176000000,2,10.4,0,17.9699,-31.9695,-8.17515,-2.85e-05,1.945e-05,-8.9e-05
2177000000,1,4.1,0,6.32987,-11.1257,-18.2379,4.92e-06,1.52e-05,-7.57e-06
2178000000,1,12.4,0,10.9167,-18.9485,-3.83953,-1.15e-05,-3.33e-05,-4.69e-05
2179000000,1,8.4,0,8.86145,-15.2964,-11.7912,-1.3e-07,2.71e-05,-2.01e-05
2180000000,1,11.1,0,9.02102,-15.5108,7.50985,4.39e-06,-8.01e-06,-2.18e-05
2181000000,1,9.8,0,9.31369,-15.7221,5.09939,4.71e-06,-3.68e-05,-4.61e-05
2182000000,1,8.2,0,8.30708,-14.0205,-19.4578,3.26e-05,4.23e-05,-4.23e-05
2183000000,1,11,0,5.0942,-8.59646,-11.9298,1.25e-05,2.84e-05,-1.51e-05
2184000000,1,8.6,0,6.55367,-11.0394,0.746132,-2.07e-05,2.35e-05,5.75e-06
2185000000,1,10.2,0,12.5514,-21.0938,8.981,1.94e-05,1.08e-05,-1.62e-06
2186000000,2,3.5,0,14.1305,-23.6265,15.818,8.69e-05,5.78e-05,-9.57e-05
2187000000,1,4.8,0,7.44819,-12.412,6.24621,-5.24e-05,-6.17e-05,-6.48e-05
2188000000,1,0.45,0,11.2401,-18.6983,-16.9694,-2.32e-05,5.9e-05,-1.73e-05
2189000000,1,11.3,0,8.75481,-14.5555,5.21577,-2.14e-05,-3.03e-05,-3.2e-05
2190000000,1,2.4,0,10.1909,-16.9326,9.54954,-9.06e-06,-6.9e-07,-6.59e-06
2191000000,1,0.45,0,4.77745,-7.87017,12.8761,-9.3e-05,-1.92e-05,-0.0001633
2192000000,1,1.2,0,7.63977,-12.5698,11.6913,7.86e-06,3.33e-05,-6.36e-06
2193000000,1,3.9,0,3.55978,-5.83495,-16.3566,3.16e-05,8.76e-05,-1.08e-05
2194000000,1,10.4,0,10.1519,-16.5077,14.0659,-2.08e-05,-1.6e-05,-6.12e-05
2195000000,1,10.5,0,7.09813,-11.4053,-19.1967,7.66e-06,-8.18e-06,-8.53e-06
2196000000,2,4.5,0,13.2734,-21.293,-15.5296,5.28e-06,6.94e-05,-9.06e-05
2197000000,1,7,0,13.4544,-21.4468,2.96462,1.65e-05,1.32e-05,2.1e-05
2198000000,1,0.45,0,1.31377,-2.08771,-5.58799,9.26e-06,5.26e-05,6.78e-06
2199000000,1,6.5,0,12.1352,-19.1273,6.84156,-1.99e-05,3.21e-05,9.66e-06
2200000000,1,3.1,0,16.4018,-25.8431,-7.79459,6.2e-07,2.15e-05,-9.95e-06
2201000000,1,0.25,0,7.19509,-11.2949,24.6385,-2.18e-05,-9e-07,3.47e-05
2202000000,1,10.2,0,7.8767,-12.3252,-5.46694,-2.45e-05,-2.59e-05,-3.36e-05
2203000000,1,10,0,2.02083,-3.14555,16.5081,-1.84e-05,3.72e-05,8.18e-06
2204000000,1,0.3,0,7.64931,-11.8982,-8.23865,-2.85e-05,-6.42e-06,-1.72e-05
2205000000,2,0,0,21.2563,-32.9963,11.3928,-0.0001068,1.36e-05,6.11e-05
2206000000,2,3.5,0,5.28093,-8.19441,-7.10936,-6.503e-05,0.00015012,4e-06
2207000000,1,0,0,12.5465,-19.2909,-5.26756,1.61e-05,1.63e-05,-2.14e-05
2208000000,1,8.8,0,14.7653,-22.6432,-6.05104,3.09e-05,9e-08,-3.07e-05
2209000000,1,4.9,0,14.0286,-21.2223,6.05538,4.44e-05,3.01e-05,2.5e-06
2210000000,1,4.2,0,2.41019,-3.6452,-4.39505,5.26e-06,3.44e-05,1.92e-05
2211000000,1,10,0,10.6599,-16.1058,-0.29224,-4.74e-06,-3.59e-06,2.46e-05
2212000000,1,0,0,15.5407,-23.4595,-2.38171,4.41e-06,2.89e-06,3.2e-07
2213000000,1,1.55,0,11.1328,-16.7451,-2.56948,-9.8e-07,3.37e-06,-2.62e-05
2214000000,1,8.7,0,4.41795,-6.59386,-4.0499,1.5e-05,7.4e-05,1.83e-05
2215000000,1,11.5,0,10.0735,-14.9518,16.7997,3.56e-06,-3.47e-06,-5.23e-06
2216000000,1,7.1,0,14.9017,-22.0165,-0.960419,3.1e-05,2.11e-05,-4.36e-06
2217000000,1,5.5,0,11.06,-16.2576,23.6663,-2.55e-05,-2.13e-05,-4.66e-05
2218000000,1,0,0,3.89962,-5.69941,16.1543,1.88e-05,4.32e-05,5.61e-06
2219000000,1,6.7,0,18.1188,-26.1758,-0.365221,-2.64e-05,-1.82e-05,-1.05e-05
2220000000,1,5.6,0,11.8526,-17.0382,-22.7143,-3.2e-07,5.03e-05,5.04e-06
2221000000,1,6.4,0,7.06563,-10.1269,-12.9796,-1.87e-05,-3.08e-05,-2.84e-05
2222000000,1,3.7,0,8.58062,-12.1209,-18.8658,1.15e-06,-9.71e-06,6.76e-06
2223000000,1,0.65,0,11.5556,-16.2477,-23.7606,-5.4e-05,-1.75e-05,-3.82e-05
2224000000,1,9,0,5.94343,-8.27884,-16.492,1.69e-05,9.86e-05,3.59e-05
2225000000,1,8.6,0,14.8352,-20.6316,6.59605,9.45e-06,4.09e-06,-3.3e-07
2226000000,1,7.3,0,7.8905,-10.5002,-6.90969,-3.8e-05,2.63e-05,-4.82e-05
2227000000,1,6,0,10.07,-13.3952,-10.0168,-1.69e-05,2.01e-05,-4.18e-05
2228000000,1,8.5,0,15.7572,-20.8731,10.635,5e-06,-1.2e-05,-3.09e-05
2229000000,1,1.35,0,19.1459,-25.2163,-0.958796,6.29e-06,5.03e-06,-6.58e-06
2230000000,2,3.6,0,34.8561,-45.8947,-18.5188,6.98e-06,-1.585e-05,-9.1e-06
2231000000,1,5.1,0,12.9488,-16.8481,10.7537,-1.31e-06,-2.93e-05,-5.53e-06
2232000000,1,5.3,0,2.02852,-2.6309,7.27276,1.01e-05,1.5e-05,1.4e-05
2233000000,1,0,0,13.706,-17.6165,14.9286,-1.3e-07,3.03e-05,-1.34e-05
2234000000,1,0,0,12.5773,-16.0769,-22.4341,1.03e-06,1.92e-05,-1.32e-05
2235000000,1,9,0,14.8345,-18.92,-4.17589,3.56e-05,1.36e-05,1.08e-05
2236000000,1,1.1,0,10.1533,-12.8955,14.7257,-3.61e-05,1.87e-05,3.19e-05
2237000000,1,10.6,0,8.78496,-11.0082,6.58653,2.84e-05,-8.45e-05,-7.75e-06
2238000000,1,1.7,0,16.7714,-20.9495,1.56976,3.39e-05,2.3e-05,-5.61e-05
2239000000,1,5.1,0,17.8424,-22.1892,3.05646,2.18e-05,5.95e-05,-3.51e-05
2240000000,1,12.5,0,8.40462,-10.4374,28.7013,3.07e-05,3.2e-05,2.66e-06
2241000000,1,4.5,0,8.57169,-10.6248,-24.2093,-1.26e-05,3.07e-05,5.54e-06
2242000000,1,4.4,0,4.3488,-5.30568,26.7195,-1.36e-05,8.18e-05,1e-05
2243000000,1,8.9,0,3.9023,-4.75991,23.975,-1.04e-05,7.55e-05,1.67e-05
