id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
3580,3588,4378,,Gl 32A,,,0.763395,-41.909205,15.8178,301.59,-80.66,-26.3,7.89,6.894,K5V comp SB,1.251,11.537178,2.33703,-10.565376,-0.00002826,0.00001787,0.00001336,0.199856445,-0.731453611,1.46E-06,-3.91E-07,,,Phe,1,3580,Gl  32,0.152194865,,,
3637,3645,4449,,,,,0.777928,-4.427062,28.7604,38.8,-270.16,27,7.57,5.276,G5,0.822,28.082199,5.799658,-2.220032,0.00002302,0.00001028,-0.00003969,0.20366102,-0.077266806,1.88E-07,-1.31E-06,,,Cet,1,3637,,0.675460567,,,
3749,3757,,,,,,0.803704,-5.13548,23.7699,183.52,-124.5,0,12.05,10.17,,1.506,23.152354,4.944657,-2.127669,-0.00000567,0.00002041,-0.00001429,0.210409266,-0.08963104,8.90E-07,-6.04E-07,,,,1,3749,,0.00744732,,12.175,11.945
3759,3765,4628,222,Gl 33,,96 G. Psc,0.806382,5.280615,7.4549,758.04,-1141.22,-10,5.74,6.378,K2V,0.89,7.258368,1.555495,0.686093,-0.00001198,0.00002545,-0.00004201,0.211110319,0.092164116,3.68E-06,-5.53E-06,,,Psc,1,3759,,0.244793567,,,
3802,3810,4676,225,Gl 34.1,64    Psc,,0.816308,16.940644,23.4522,-2.33,-201.57,3.8,5.07,3.219,F8V...,0.502,21.92421,4.758056,6.833532,0.00001021,0.00000195,-0.00002079,0.2137089,0.29567001,-1.13E-08,-9.77E-07,,64,Psc,1,3802,,4.491588901,,,
3805,3813,,,NN 3059,,,0.817119,-50.144914,21.5889,258.66,-213.98,0,10.76,9.089,M2,1.426,13.519827,2.937206,-16.573103,-0.00002255,0.0000228,-0.00001435,0.213921296,-0.875193849,1.25E-06,-1.04E-06,,,Phe,1,3805,,0.020155798,,10.839,10.699
3814,3821,4614,219,Gl 34A,24Eta Cas,,0.81826,57.815187,5.9531,1087.11,-559.65,8.2,3.46,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,0.00001105,0.00003451,-0.0000015,0.214219876,1.009065377,5.27E-06,-2.71E-06,Eta,24,Cas,1,3814,Gl  34,1.275263706,Eta,3.507,3.457
3820,3829,,,Gl 35,,Van Maanen's Star,0.819416,5.38861,4.2626,1233.05,-2710.56,54,12.37,14.222,DG,0.554,4.146957,0.903519,0.400348,0.00005345,0.00003772,-0.00005057,0.214522514,0.094048979,5.98E-06,-1.31E-05,,,,1,3820,,0.00017832,,12.621,12.091
3842,3850,4747,,Gl 36,,,0.824094,-23.212483,18.6881,516.74,119.52,5,7.15,5.792,G8/K0V,0.769,16.777142,3.676884,-7.365786,-0.00000126,0.00004765,0.00000794,0.215747325,-0.405134262,2.51E-06,5.79E-07,,,Cet,1,3842,,0.419952335,,,
3866,3876,4635,,,,,0.82946,70.449487,21.631,370.41,201.47,-28.5,7.75,6.075,K0,0.9,7.06842,1.559744,20.383664,-0.00003733,0.00003154,-0.0000204,0.217152046,1.2295755,1.80E-06,9.77E-07,,,Cas,1,3866,,0.323593657,,,
3869,3879,4838,,,,,0.830077,-54.59323,28.7109,88.34,55.11,0,9.5,7.21,K5V,1.157,16.243199,3.586553,-23.401087,0.00000345,0.00001335,0.00000444,0.217313708,-0.952831618,4.28E-07,2.67E-07,,,Phe,1,3869,,0.113762729,,,
3899,3909,4813,235,Gl 37,19Phi2Cet,,0.835443,-10.644326,15.753,-224.67,-228.44,8.2,5.17,4.183,F7IV-V,0.514,15.113168,3.359263,-2.909778,0.00000862,-0.00001566,-0.00001869,0.218718356,-0.185778529,-1.09E-06,-1.11E-06,Phi-2,19,Cet,1,3899,,1.848417195,,,
3927,3937,,,NN 3060A,,,0.842564,24.81672,11.8455,198.46,-41.74,0,12.01,11.642,,,10.491115,2.352447,4.971757,-0.00000151,0.00001134,-0.00000218,0.220582777,0.433133474,9.62E-07,-2.02E-07,,,Psc,1,3927,NN 3060,0.001919553,FT,12.172,11.822
3969,3979,4915,,,,,0.853013,-5.039278,21.5193,262.27,-119.18,0,6.98,5.316,G0,0.663,20.903818,4.747389,-1.890226,-0.00000712,0.00002644,-0.00001238,0.22331833,-0.087952,1.27E-06,-5.78E-07,,,Cet,1,3969,,0.651028498,,,
3988,3998,4913,,Gl 39,,,0.856042,18.739252,21.3721,54.14,-267.14,6.5,9.22,7.571,K2,1.194,19.733086,4.497969,6.866058,0.00001356,0.00000884,-0.00002407,0.224111382,0.327061643,2.62E-07,-1.30E-06,,,Psc,1,3988,,0.081583062,,,
4002,4012,,,Gl 38,,,0.858059,58.302027,18.5117,1566.84,405.19,-16.6,10.66,9.323,M2,1.363,9.48222,2.167246,15.750178,-0.00007017,0.0001282,0.00000466,0.224639212,1.017562331,7.60E-06,1.96E-06,,,Cas,1,4002,,0.016248003,,10.732,10.562
4012,4022,4967,,Gl 40A,,,0.859441,-22.910065,15.6348,612.07,-275.45,15.4,8.95,7.98,K5V,1.29,14.038591,3.213138,-6.086459,-0.00000413,0.00004665,-0.00002536,0.2250012,-0.399856064,2.97E-06,-1.34E-06,,,Cet,1,4012,Gl  40,0.05597576,,,
4051,4061,,,,,,0.866682,20.582874,31.8776,176.84,-105.8,0,11.53,9.013,,1.44,29.077786,6.713273,11.206948,-0.00000055,0.00002792,-0.00001531,0.226896771,0.359238922,8.57E-07,-5.13E-07,,,Psc,1,4051,,0.021617228,,11.592,11.422
4057,4067,,,,,,0.869268,6.803006,27.5103,38.29,-23.81,0,11.8,9.603,K7,1.465,26.612295,6.163022,3.258762,-0.00000079,0.00000506,-0.00000315,0.227573726,0.118734862,1.86E-07,-1.15E-07,,,Psc,1,4057,,0.012554517,,11.885,11.685
4139,4148,5133,,Gl 42,,,0.883633,-30.356915,14.1723,620.5,31.31,-7,7.15,6.393,K2V,0.936,11.903358,2.803906,-7.162437,-0.00001473,0.00004033,0.00000547,0.231334484,-0.529828121,3.01E-06,1.52E-07,,,Scl,1,4139,,0.241434873,,,
4142,4151,5015,244,Gl 41,,,0.884511,61.12397,18.7441,-68.45,169.72,20.8,4.8,3.436,F8V,0.54,8.810315,2.077392,16.413746,-0.00000172,-0.0000068,0.00002608,0.231564421,1.066814525,-3.32E-07,8.23E-07,,,Cas,1,4142,,3.677900704,,,
4171,4189,,,,,,0.889958,-41.238478,23.9808,14.99,-198.96,0,11.92,10.021,,1.49,17.545655,4.163588,-15.808014,-0.00001524,-0.00000182,-0.00001739,0.232990485,-0.719747226,7.27E-08,-9.65E-07,,,Phe,1,4171,,0.008542795,,12.044,11.764
4213,4223,,,,,,0.898104,45.94457,26.8097,303.7,69.82,0,11.11,8.969,M2,1.435,18.129278,4.343046,19.267258,-0.00001554,0.00003687,0.00000631,0.235123029,0.801884013,1.47E-06,3.38E-07,,,And,1,4213,,0.02251127,,11.18,11.05
4280,4290,5294,,Gl 42.1,,,0.916467,24.10027,29.0613,-184.14,-179.7,-8.6,7.41,5.093,G5,0.652,25.768118,6.303969,11.866707,0.00000841,-0.00002465,-0.0000267,0.239930455,0.42062907,-8.93E-07,-8.71E-07,,,And,1,4280,,0.799466003,,,
4343,4353,5425,,NN 3065,,,0.930339,-29.675956,30.4692,394.49,174.42,9.5,9.42,7.001,K4III,1.163,25.691551,6.384307,-15.085163,0.00000652,0.00006166,0.00001757,0.243562262,-0.51794314,1.91E-06,8.46E-07,,,Scl,1,4343,,0.137911347,,,
4433,4443,,,,,,0.947341,-11.588835,24.7709,-201.75,-239.76,0,11.13,9.16,,1.43,23.523444,5.95676,-4.976153,0.00000034,-0.00002491,-0.0000282,0.24801328,-0.202263336,-9.78E-07,-1.16E-06,,,Cet,1,4433,,0.018879913,,11.172,11.052
4444,4454,5351,,NN 3066,,,0.951017,69.043453,24.4499,715.26,-234.39,-49.4,9.12,7.179,K4V,1.025,8.474835,2.155228,22.832174,-0.00001326,0.0000841,-0.00005712,0.248975743,1.205035574,3.47E-06,-1.14E-06,,,Cas,1,4444,,0.117057704,,,
4458,4468,,,,,,0.954509,-51.584639,29.1375,103.39,-140.06,0,10.77,8.448,M0,1.3,17.542461,4.477319,-22.830016,-0.00001863,0.00001032,-0.00001229,0.249889937,-0.900321801,5.01E-07,-6.79E-07,,,Phe,1,4458,,0.036374749,,10.846,10.706
4463,4473,5633,,Gl 45,,,0.955294,-62.245596,19.658,1028.33,127.79,11,9.5,8.032,K7V,1.299,8.869515,2.266133,-17.39647,-0.00000873,0.00009891,-0.00000428,0.250095441,-1.086390602,4.99E-06,6.20E-07,,,Tuc,1,4463,,0.053358056,,,
4559,4569,,,Gl 46,,,0.974398,-27.857032,12.3533,1293.37,-298.93,43,11.77,11.311,,1.558,10.568623,2.756147,-5.772468,0.00000999,0.00008265,-0.00003638,0.255096808,-0.486196922,6.27E-06,-1.45E-06,,,Scl,1,4559,,0.002603754,,11.864,11.694
4681,4691,,,GJ 2018,,,1.005129,-25.614651,31.5457,422.94,-17.1,0,9.96,7.465,K2,1.107,27.466272,7.399164,-13.637722,-0.00001791,0.00006216,-0.00000236,0.263142094,-0.447059998,2.05E-06,-8.29E-08,,,Scl,1,4681,,0.089949758,,10.014,9.914
4835,4845,,,NN 3072,,,1.039203,-10.423863,20.3832,21.32,-178.72,-20,10.06,8.514,K7V,1.365,19.309282,5.386907,-3.687876,-0.00002302,-0.00000424,-0.00001367,0.272062754,-0.181930739,1.03E-07,-8.66E-07,,,Cet,1,4835,,0.034229456,,10.104,9.994
4839,4849,6101,,NN 3071,,,1.040159,5.061447,21.1416,340.03,221.12,19.7,8.16,6.534,K2,1.008,20.283329,5.664117,1.865213,0.00000803,0.00003843,0.00002435,0.272312906,0.088338915,1.65E-06,1.07E-06,,,Psc,1,4839,,0.212031312,,,
4845,4855,6156,,,,,1.041032,-21.610578,31.0174,237,-32.06,0,7.91,5.452,K0V,0.799,27.772752,7.762405,-11.42359,-0.0000113,0.00003384,-0.00000448,0.27254159,-0.377175739,1.15E-06,-1.55E-07,,,Cet,1,4845,,0.574380913,,,
4847,4856,,,Gl 48,,,1.04167,71.679816,8.2366,1745.69,-380.43,0.8,9.98,10.401,M3.5e,1.501,2.493198,0.697723,7.819133,-0.00000463,0.00007108,-0.000004,0.272708509,1.251048805,8.46E-06,-1.84E-06,,,Cas,1,4847,,0.006020049,,,
4862,4872,,,Gl 49,,,1.043993,62.345045,9.9602,730.1,89.27,-5.6,9.56,9.569,K5V...,1.463,4.451317,1.24802,8.82229,-0.00001575,0.0000322,-0.00000307,0.273316729,1.088126302,3.54E-06,4.33E-07,,,Cas,1,4862,,0.012953884,,,
4897,4907,5996,,,,,1.049162,69.22706,25.4972,223.88,-148.38,-19.8,7.67,5.638,G5,0.756,8.703894,2.452854,23.839545,0.00000209,0.00002934,-0.00002544,0.27467008,1.208240123,1.09E-06,-7.19E-07,,,Cas,1,4897,,0.483949449,V966,7.702,7.642
4918,4927,,,GJ 1026A,,,1.053925,20.097844,16.2285,671.78,44.46,0,11.36,10.309,M,1.59,14.663841,4.151931,5.576508,-0.00001555,0.00005052,0.00000328,0.275916925,0.350773548,3.26E-06,2.16E-07,,,Psc,1,4918,GJ 1026,0.006552394,,11.428,11.288
4957,4967,,,,,,1.061139,40.858117,29.8954,121.83,-167.16,0,10.89,8.512,,1.137,21.743924,6.200971,19.557216,0.0000104,0.00002133,-0.00001832,0.277805576,0.713108666,5.91E-07,-8.10E-07,,,And,1,4957,,0.034292567,,10.991,10.821
5017,5027,6378,,Wo 9036,,,1.073376,-25.604998,24.0038,-34.15,-316.8,2.8,9.78,7.879,K4/K5V,1.194,20.797464,6.003127,-10.373599,-0.00001172,-0.00000752,-0.00003448,0.281009178,-0.44689152,-1.66E-07,-1.54E-06,,,Scl,1,5017,,0.061432756,,,
5031,5041,,,,,,1.075675,26.120174,29.2826,317.37,13.49,0,10.02,7.687,K5,1.28,25.256362,7.306694,12.891821,-0.00001333,0.00004304,0.00000172,0.281611094,0.455883035,1.54E-06,6.54E-08,,,Psc,1,5031,,0.073316209,,10.095,9.975
5100,5110,6440,,,,,1.091643,15.390061,26.434,6.41,-196.83,-5.4,8.66,6.549,K2V,1.197,24.452324,7.184951,7.015276,0.00000108,0.00000117,-0.00002578,0.285791361,0.268607244,3.11E-08,-9.54E-07,,,Psc,1,5100,,0.209122133,,,
5204,5215,,,GJ 1030,,,1.111531,15.272798,22.1092,-112.05,-253.67,0,11.45,9.727,M3,1.473,20.431674,6.119284,5.823896,0.00001031,-0.00000945,-0.00002623,0.290998094,0.266560604,-5.43E-07,-1.23E-06,,,Psc,1,5204,,0.011199535,,11.534,11.374
5213,5224,6673,,Gl 52.1,,,1.113128,-50.989446,29.274,489.44,10.67,8.7,8.84,6.508,K1V,0.925,17.649981,5.294449,-22.746837,-0.00001346,0.00006848,-0.00000596,0.291416244,-0.889933712,2.37E-06,5.17E-08,,,Phe,1,5213,,0.217170084,,,
5236,5247,,,Gl 52,,,1.118624,63.941327,14.9321,1548.21,319.28,2.9,9,8.129,K7V,1.289,6.280112,1.894184,13.414196,-0.00005098,0.00010168,0.00001282,0.29285514,1.115986677,7.51E-06,1.55E-06,,,Cas,1,5236,,0.048797773,,,
5249,5260,,,NN 3074,,,1.120441,-32.429699,27.9096,-14.09,-165.43,0,10.66,8.431,,1.396,22.550884,6.811355,-14.966924,-0.00001094,-0.0000053,-0.00001889,0.293330897,-0.56600503,-6.83E-08,-8.02E-07,,,Scl,1,5249,,0.036948771,,,
5275,5286,6660,,Gl 53.1A,,,1.127185,22.954976,21.0526,99.08,-491.71,6.7,8.41,6.793,K4V,1.122,18.547575,5.637942,8.210699,0.00002182,0.0000172,-0.00004354,0.295096403,0.400639914,4.80E-07,-2.38E-06,,,Psc,1,5275,Gl  53.1,0.167032123,,,
5303,5313,6664,,,,,1.132988,39.252526,31.4564,-79.86,-2.06,6,7.78,5.291,G1V,0.621,23.295058,7.119685,19.90374,0.00000829,-0.0000102,0.00000364,0.29661554,0.685085821,-3.87E-07,-9.99E-09,,,And,1,5303,,0.6661929,,,
5325,5336,6582,321,Gl 53A,30Mu  Cas,,1.137477,54.92034,7.554,3421.44,-1599.27,-98.1,5.17,5.779,G5Vp,0.704,4.149699,1.274102,6.181126,-0.00004604,0.00011693,-0.00011576,0.297790758,0.958540767,1.66E-05,-7.75E-06,Mu,30,Cas,1,5325,Gl  53,0.425010833,,,
5358,5369,,,Gl 53.2,,,1.144544,17.242601,28.0584,-61.38,-584.06,-36,10.56,8.32,K6,1.256,25.603088,7.909889,8.316926,-0.00000863,-0.0000114,-0.00008679,0.299640979,0.300940153,-2.98E-07,-2.83E-06,,,Psc,1,5358,,0.040926066,,,
5400,5410,,,GJ 1032,,,1.153468,-24.689147,22.5785,298.66,22.9,0,12.38,10.612,M2V:,1.53,19.586256,6.101222,-9.430926,-0.00000872,0.00003152,0.00000228,0.301977089,-0.430906901,1.45E-06,1.11E-07,,,,1,5400,,0.004956784,,12.474,12.264
5485,5496,,,Gl 54,,,1.172926,-67.444956,8.194,389.2,571.98,26.1,9.8,10.233,K,1.568,2.996021,0.950129,-7.567468,0.00002509,0.00002417,-0.00001594,0.307071204,-1.177136541,1.89E-06,2.77E-06,,,Tuc,1,5485,,0.007027486,,,
5509,5521,6963,,,,,1.178316,42.931831,27.0783,-153.5,-199.95,0,7.66,5.497,K0,0.73,18.88992,6.019319,18.443781,0.00002315,-0.00001377,-0.00001922,0.308482442,0.749301807,-7.44E-07,-9.69E-07,,,And,1,5509,,0.551061411,V443,7.687,7.647
5632,5643,,,Gl 54.1,,,1.208502,-16.998967,3.6899,1210.09,646.95,28,12.1,14.265,M5.5Ve,1.85,3.353772,1.097975,-1.078832,0.00002251,0.00003014,0.00000269,0.316385148,-0.296687946,5.87E-06,3.14E-06,,,Cet,1,5632,,0.000171396,YZ,12.201,12.001
5651,5663,7279,,,,,1.212812,-25.235578,22.6552,128.4,20.31,0,9.55,7.774,K4V,1.267,19.468689,6.398048,-9.658842,-0.0000035,0.00001369,0.00000202,0.317513448,-0.440443918,6.23E-07,9.85E-08,,,Scl,1,5651,,0.067670596,,,
5751,5763,,,,,,1.233018,16.494518,29.274,13.23,-57.3,0,9.82,7.488,K5,1.22,26.619501,8.904319,8.31158,0.00000159,0.00000251,-0.0000078,0.322803418,0.287883648,6.41E-08,-2.78E-07,,,Psc,1,5751,,0.088064323,,,
5786,5799,7439,366,Gl 54.2A,37    Cet,,1.240011,-7.922826,23.3863,123.67,277.58,21.2,5.14,3.295,F5V,0.448,21.953382,7.3882,-3.223573,0.00001999,0.00002152,0.00002818,0.324634083,-0.138279395,6.00E-07,1.35E-06,,37,Cet,1,5786,Gl  54.2,4.187935651,,,
5799,5812,,,NN 3082,,,1.242821,-53.942114,16.5618,104.27,310.9,0,11.16,10.064,M4,1.637,9.236835,3.116166,-13.388935,0.00001644,0.00001438,0.00001469,0.325369738,-0.941467498,5.06E-07,1.51E-06,,,Phe,1,5799,,0.008211075,,11.226,11.086
5829,5842,7693,,Gl 55.1A,,,1.250156,-68.81891,21.645,416.56,75.95,0,7.22,5.543,K2V,1,7.405478,2.514417,-20.182731,-0.00000701,0.00004378,0.00000288,0.327290192,-1.201116562,2.02E-06,3.68E-07,,,Tuc,1,5829,Gl  55.1,0.52820195,,,
5849,5862,7570,370,Gl 55,Nu  Phe,,1.253043,-45.531664,15.1149,664.47,178.12,11.6,4.97,4.073,F8V,0.571,10.023612,3.411601,-10.786636,0.000001,0.00005177,0.00000068,0.328045926,-0.794677454,3.22E-06,8.64E-07,Nu,,Phe,1,5849,,2.045502431,,,
5884,5896,7788,377,Gl 55.3A,Kap Tuc,,1.262704,-68.875927,20.9556,411.11,127.43,4,4.25,2.643,F6IV,0.48,7.143194,2.45156,-19.547464,-0.00000074,0.0000439,0.00000085,0.330575187,-1.202111706,1.99E-06,6.18E-07,Kap,,Tuc,1,5884,Gl  55.3,7.634841052,,,
5925,5938,7661,,,,,1.273387,-12.097,25.9134,134.18,-4.61,0,7.55,5.482,K0V,0.753,23.942972,8.291378,-5.430603,-0.00000563,0.00001589,-0.00000057,0.333371965,-0.211132473,6.51E-07,-2.23E-08,,,Cet,1,5925,,0.558727439,EW,7.581,7.531
5931,5944,7590,,,,,1.274799,42.93942,23.1965,-112.45,-30.49,0,6.59,4.763,G0,0.594,16.044587,5.562801,15.802029,0.00000635,-0.00001118,-0.00000251,0.333741639,0.749434252,-5.45E-07,-1.48E-07,,,And,1,5931,,1.083427862,V445,6.603,6.573
5944,5957,,,Gl 55.2,,,1.277592,25.331475,23.6351,428.29,-104.09,-30,10.1,8.232,K5,1.353,20.17845,7.012664,10.112268,-0.00003748,0.00003892,-0.00002391,0.334472805,0.442117636,2.08E-06,-5.05E-07,,,Psc,1,5944,,0.044381298,,,
5972,5985,7727,,,,,1.283057,-2.27916,29.8775,259.08,-140.7,8.5,6.52,4.143,F8,0.563,28.185489,9.840528,-1.188182,-0.00000493,0.00003802,-0.00002071,0.335903607,-0.039778846,1.26E-06,-6.82E-07,,40,Cet,1,5972,,1.917785364,,,
5993,6005,,,GJ 1036,,,1.28761,-35.715901,16.2127,90.94,-175.85,0,11.31,10.261,,1.51,12.422589,4.353786,-9.464432,-0.00000998,0.00000408,-0.00001122,0.337095503,-0.623360071,4.41E-07,-8.53E-07,,,Scl,1,5993,,0.006848572,,11.443,11.113
5995,6008,,,,,,1.2877,-13.263263,23.3754,366.31,21.12,0,10.8,8.956,M1,1.447,21.471215,7.525644,-5.362918,-0.00001321,0.00003935,0.00000233,0.33711908,-0.231487613,1.78E-06,1.02E-07,,,Cet,1,5995,,0.022782428,,10.86,10.74
6024,6037,7808,,Gl 56,,,1.292783,-15.503321,30.1296,279.21,-475.96,-8.8,9.75,7.355,K3V,1.008,27.386211,9.639787,-8.053447,-0.00003925,0.00002942,-0.00006458,0.338449842,-0.270583988,1.35E-06,-2.31E-06,,,Cet,1,6024,,0.099540542,,,
6056,6069,,,NN 3084,,,1.298125,5.473939,20.4792,88.17,-629.73,0,11.02,9.463,M2V:,1.478,19.219847,6.795491,1.953572,0.00000271,0.00001024,-0.00006223,0.339848373,0.095538258,4.27E-07,-3.05E-06,,,Psc,1,6056,,0.014282361,,,
6084,6097,,,Gl 56.1,,,1.304446,-12.899836,22.1239,174.4,-679.14,0,11.78,10.056,M,1.44,20.320171,7.222386,-4.939101,-0.00002158,0.00001218,-0.000071,0.341503286,-0.225144618,8.46E-07,-3.29E-06,,,Cet,1,6084,,0.0082718,,11.866,11.686
6117,6130,7895,,Gl 56.3A,,,1.311417,-0.867567,26.4901,431.21,-250.17,18.2,8,5.885,K1V,0.78,24.94142,8.916204,-0.401098,-0.00000157,0.00005824,-0.0000324,0.343328044,-0.015141893,2.09E-06,-1.21E-06,,,Cet,1,6117,Gl  56.3,0.385478358,,,
6275,6290,,,,,,1.344692,57.327911,20.0924,-294.33,436.43,0,10.36,8.845,K6V:,1.34,10.181327,3.739902,16.913257,-0.0000237,-0.00003925,0.00002295,0.352039601,1.000560796,-1.43E-06,2.12E-06,,,Cas,1,6275,,0.025234808,,10.432,10.292
6326,6339,,,,,,1.357829,31.341424,28.4172,529.74,-93.53,0,8.46,6.192,K2V,0.916,22.753214,8.447225,14.78083,-0.00001911,0.00007075,-0.000011,0.355478781,0.547011035,2.57E-06,-4.53E-07,,,Psc,1,6326,,0.290536031,EN,8.484,8.434
6328,6342,,,,,,1.358156,24.330563,25.9471,341.96,6.75,0,10.7,8.63,M2,1.42,22.163722,8.230473,10.690218,-0.0000153,0.0000402,0.00000077,0.355564406,0.424648438,1.66E-06,3.27E-08,,,Psc,1,6328,,0.030760968,,10.755,10.645
6330,6344,,,Gl 56.4,,,1.358366,80.151797,23.872,282.73,-80.85,-14,9.67,7.781,K8,1.292,3.827456,1.421808,23.520108,-0.00000505,0.00003303,-0.00001571,0.355619474,1.398912764,1.37E-06,-3.92E-07,,,Cep,1,6330,,0.067235711,,,
6337,6351,,,Gl 57,,,1.359541,-41.656403,16.7056,1238.97,-455.84,29,10.15,9.036,K5,1.383,11.699304,4.34957,-11.103751,-0.00003719,0.00009322,-0.00004729,0.35592709,-0.72704138,6.01E-06,-2.21E-06,,,Phe,1,6337,,0.02116411,,10.211,10.091
6351,6365,,,NN 3090,,,1.362616,-46.714379,22.3664,-115.92,-79.79,0,11.48,9.732,M3,1.627,14.369757,5.355233,-16.281506,-0.00000151,-0.00001398,-0.00000593,0.356732004,-0.81531972,-5.62E-07,-3.87E-07,,,Phe,1,6351,,0.011148078,,11.554,11.364
6365,6379,7924,,Gl 56.5,,,1.366439,76.710284,16.8095,-34.12,-34.45,-21.8,7.17,6.042,K0,0.826,3.619426,1.352983,16.359155,-0.00000127,-0.00000344,-0.00002234,0.357733009,1.338847031,-1.65E-07,-1.67E-07,,,Cas,1,6365,,0.333579997,,,
6376,6390,8326,,NN 3091A,,,1.368783,-26.893103,29.5596,-59.28,-226.39,0,8.76,6.407,K2V,0.97,24.688175,9.246112,-13.370615,-0.00001076,-0.0000131,-0.00002893,0.358346421,-0.469373191,-2.87E-07,-1.10E-06,,,Scl,1,6376,NN 3091,0.238341682,,,
6391,6405,8262,,,,,1.371627,18.682704,25.7865,555.56,-3.76,2.4,6.96,4.903,G3V,0.627,22.869656,8.584517,8.26012,-0.00002209,0.00006589,0.00000034,0.359091177,0.326074699,2.69E-06,-1.82E-08,,,Psc,1,6391,,0.952357486,,,
6400,6414,,,,,,1.373063,-33.21423,24.5942,355.76,-296.72,0,10.3,8.346,,1.295,19.261042,7.23826,-13.47199,-0.00003306,0.00003289,-0.0000296,0.359467098,-0.579697679,1.72E-06,-1.44E-06,,,Scl,1,6400,,0.039957656,,,
6442,6456,8389,,Gl 57.1A,,,1.384065,-12.966069,30.5064,463,-26.06,30.6,7.85,5.428,K0IV,0.9,27.798471,10.538,-6.844904,0.00000344,0.00007453,-0.00001078,0.362347241,-0.226300592,2.24E-06,-1.26E-07,,,Cet,1,6442,Gl  57.1,0.587218866,,,
6561,6575,8467,,,,,1.407768,39.062062,31.837,210.15,-30.12,0,8.39,5.875,G5,0.784,23.060283,8.905929,20.062461,-0.00000895,0.00003131,-0.00000361,0.368552738,0.681761587,1.02E-06,-1.46E-07,,,And,1,6561,,0.389045145,,,
6599,6613,8553,,Wo 9056,,,1.414979,18.49993,31.837,545.4,-191.37,7.9,8.49,5.975,K0,0.912,28.143868,10.930283,10.102013,-0.00001459,0.00008463,-0.00002545,0.370440728,0.322884684,2.64E-06,-9.28E-07,,,Psc,1,6599,,0.354813389,,,
6612,6626,,,GJ 1038,,,1.417163,-32.851121,25.1446,232.65,147.85,0,9.8,7.798,,1.42,19.686306,7.658571,-13.639889,-0.00000117,0.00002997,0.00001514,0.371012346,-0.57336022,1.13E-06,7.17E-07,,,Scl,1,6612,,0.066191161,,,
6672,6686,8538,403,,37Del Cas,Ruchbah,1.430216,60.235283,30.4785,297.24,-49.49,7,2.66,0.24,A5Vv SB,0.16,14.082378,5.53413,26.457567,-0.00000685,0.0000445,0.00000258,0.374429587,1.051304016,1.44E-06,-2.40E-07,Del,37,Cas,1,6672,,69.82324041,Del,2.666,2.656
6692,6706,8723,413,,93Rho Psc,,1.437573,19.172346,25.2143,-26.8,10.16,-9,5.35,3.342,F2V:var,0.395,22.148856,8.753076,8.280622,-0.00000726,-0.00000639,-0.00000185,0.376355743,0.334620556,-1.30E-07,4.93E-08,Rho,93,Psc,1,6692,,4.010513661,,,
6749,6762,8828,,,,,1.45043,-0.157588,29.3513,298.45,-358.53,3.5,7.96,5.622,G5,0.738,27.26047,10.879379,-0.080728,-0.00001254,0.00004072,-0.00005102,0.379721586,-0.00275043,1.45E-06,-1.74E-06,,,Cet,1,6749,,0.491134,,,
6799,6813,8799,417,,48Ome And,,1.460915,45.406687,28.6205,356.99,-109.32,11,4.83,2.547,F5IV,0.421,18.641784,7.499275,20.380957,-0.00000114,0.00005293,-0.00000264,0.382466606,0.792496192,1.73E-06,-5.30E-07,Ome,48,And,1,6799,,8.340651974,,,
6903,6917,8997,,Gl 58.2,,,1.484688,21.723166,23.7361,455.58,-185,11.3,7.74,5.863,K2V,0.966,20.405682,8.356668,8.785299,-0.00000264,0.00005557,-0.0000155,0.388690338,0.379140766,2.21E-06,-8.97E-07,,,Psc,1,6903,,0.393368881,EO,7.771,7.711
7064,7078,9021,427,,38    Cas,,1.520444,70.264604,28.9771,137.53,-76,5,5.82,3.51,F6V,0.489,9.019863,3.792957,27.275089,0.00000337,0.00002237,0.00000121,0.398051332,1.226348683,6.67E-07,-3.68E-07,,38,Cas,1,7064,,3.435579479,,,
7156,7170,,,NN 3098,,,1.540619,-21.905126,17.8635,-588.41,-888.25,0,11.16,9.9,,1.492,15.243902,6.504961,-6.66435,-0.00000639,-0.00005813,-0.00007137,0.403333169,-0.382316571,-2.85E-06,-4.31E-06,,,Cet,1,7156,,0.009549926,,11.215,11.055
7221,7235,9540,,Gl 59A,,,1.554387,-24.177962,19.0512,271.86,-159.5,-49.1,6.97,5.57,K0V,0.766,15.960311,6.878837,-7.802662,-0.00005755,0.00000254,0.00000713,0.406937578,-0.421985038,1.32E-06,-7.73E-07,,,Cet,1,7221,Gl  59,0.515228645,,,
7262,7276,9562,448,,,,1.561899,-7.025341,29.5159,176.82,-81.49,-15,5.75,3.4,G2IV,0.639,26.879068,11.647482,-3.610024,-0.00002534,0.00001659,-0.0000097,0.408904186,-0.122615328,8.57E-07,-3.95E-07,,,Cet,1,7262,,3.801893963,,,
