uniqueID,hygIndex,hipIndex,hdIndex,glieseIndex,properName,bayerDesignation,flamsteedDesignation,starConstellation,cartesianX,cartesianY,cartesianZ,cartesianVelocityX,cartesianVelocityY,cartesianVelocityZ,distanceFromSol,starColor_r,starColor_g,starColor_b,harvardLetter,yerkesClassification,numericValue,starClassification,stellarOrbitalPeriod,escapeVelocity,numberOfCSVPlanets,numberOfPlanets,starNumber,stellarMass,stellarAge,stellarLuminosity,stellarTemperature,stellarRadius,equatorialRotationVelocity,energyRadiated,innerLimitRadius,outerLimitRadius,snowLineRadius,averageOrbitalRadius,orbitalEccentricity,minSeparationToCompanion,maxSeparationToCompanion,innerForbiddenZone,outerForbiddenZone,gasGiantArrangement,numberOfJumpPoints,starSystemID
1929100000,85878.0,86141.0,160964.0,Gl 689,,,,Dra,-0.624492,-5.99768,18.4255,9.03e-06,3.43e-06,-2.43e-05,19.3874,255,210,161,K,V,4.0,K4.000000V,0.0,19294900.0,0,9,0,0.41,1.7,0.124509,3413.0,0.42,0,7694080.0,0.041,16.4,1.7113599999999998,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1929000000
1930100000,85899.0,86162.0,0.0,Gl 687,,,,Dra,-0.171572,-1.66251,4.20825,-8.76e-06,-1.63e-05,-3.2299999999999986e-05,4.5282,255,195,112,M,V,3.0,M3.000000V,0.0,16127000.0,2,11,0,1.33332,8.2,0.00390841,6504.0,1.95514,0,101469000.0,0.133332,53.3328,0.303209,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,8.0,1930000000
1931100000,85939.0,86201.0,160922.0,GJ 4017,,Omega Draconis,28 Draconis,Dra,-0.8425969999999999,-8.35013,21.5903,4.06e-06,3.87e-05,-6.6e-07,23.1642,248,247,255,F,V,4.0,F4.000000V,0.0,18918700.0,0,14,0,2.84,3.9,5.77564,12956.5,3.02612,0,1597960000.0,0.284,113.6,11.6558,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,5.0,1931000000
1932100000,85951.0,86214.0,0.0,Gl 682,,,,Sco,-0.363042,-3.61503,-3.54788,-1.14e-05,6.15e-05,2.64e-05,5.0787,255,204,111,M,V,3.5,M3.500000V,0.0,16538600.0,2,0,0,0.686888,9.6,0.000945366,4392.0,0.957716,0,21099000.0,0.06868880000000001,27.4755,0.149122,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,8.0,1932000000
1933100000,85958.0,86221.0,0.0,,,,,Her,-2.5909,-25.9338,13.7975,-1.21e-05,1.8e-05,3.16e-05,29.4898,255,216,181,K,V,5.0,K5.000000V,0.0,19710900.0,0,0,0,0.7070000000000001,1.35,0.151078,3674.0,0.6940000000000001,0,10331600.0,0.0707,28.28,1.88513,0.0,0.0,3.0,9.0,1.0,27.0,No Gas Giant,3.0,1933000000
1933200000,119162.0,0.0,0.0,Wo 9593B,,,,Ara,-1.62236,-16.4338,-19.2737,-1.33e-06,2.0600000000000006e-05,-1.75e-05,25.3807,255,241,229,G,V,5.0,G5.000000V,822.528,17941200.0,0,3,1,1.84712,1.35,0.0466874,10790.7,2.18848,0,768799000.0,0.184712,73.885,1.04795,120.0,0.5,3.0,9.0,1.0,27.0,No Gas Giant,1.0,1933000000
1934100000,86017.0,86282.0,0.0,Gl 686.1A,,,,Her,-1.97228,-20.3079,8.6421,-1.74e-05,-8.32e-06,-1.28e-05,22.1582,255,198,108,M,V,0.5,M0.500000V,0.0,20610900.0,0,9,0,0.489,11.4,0.0822621,3611.0,0.439,0,9640990.0,0.0489,19.56,1.39105,0.0,0.0,0.105,0.195,0.035,0.585,No Gas Giant,7.0,1934000000
1934200000,119167.0,0.0,0.0,Gl 686.1B,,,,Her,-1.97023,-20.2904,8.6336,-1.6899999999999994e-05,-6.91e-06,-1.67e-05,22.1386,255,197,111,M,V,1.5,M1.500000V,0.0724896,10289700.0,0,6,1,0.153276,11.4,0.0348658,3393.22,0.552106,0,7517300.0,0.0153276,6.13105,0.905611,0.15,0.3,0.105,0.195,0.035,0.585,No Gas Giant,6.0,1934000000
1935100000,86022.0,86287.0,0.0,Gl 686,,,,Her,-0.738247,-7.628310000000001,2.57797,3.82e-05,1.7899999999999998e-05,3.34e-05,8.086,255,197,111,M,V,1.5,M1.500000V,0.0,10138300.0,1,0,0,0.147801,2.9,0.00808351,3532.23,0.548403,0,8826910.0,0.0147801,5.9120300000000015,0.436055,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,8.0,1935000000
1936100000,86074.0,86340.0,0.0,Gl 690A,,,,Dra,-0.746452,-7.95903,23.6611,-1.16e-05,3.76e-05,1.14e-05,24.975,255,216,181,K,V,5.0,K5.000000V,0.0,18242100.0,0,11,0,0.916973,10.8,0.124509,4982.09,1.05089,0,34934800.0,0.0916973,36.6789,1.7113599999999998,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1936000000
1937100000,86134.0,86400.0,160346.0,Gl 688,,,,Oph,-0.99114,-10.9341,0.682125,-1.16e-05,-2.22e-05,-3.81e-06,10.9999,255,205,152,K,V,3.0,K3.000000V,0.0,14919200.0,0,10,0,1.1682,7.0,0.257513,8382.35,2.00161,0,279947000.0,0.11682,46.7281,2.46117,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,1937000000
1938100000,86156.0,86423.0,0.0,GJ 4018A,,,,Her,-1.97255,-22.0064,11.6306,1.27e-06,-1.14e-05,-2.13e-05,24.9688,255,198,109,M,V,1.0,M1.000000V,0.0,9333210.0,0,0,0,0.205071,8.1,0.0202675,4539.06,0.8978290000000001,0,24070000.0,0.0205071,8.20285,0.690465,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,7.0,1938000000
1939100000,86189.0,86456.0,161284.0,Wo 9599,,,,Dra,-0.973737,-11.0899,23.8756,-1.32e-06,1.6e-05,-1.76e-06,26.3435,255,202,157,K,V,0.0,K0.000000V,0.0,14051700.0,0,0,0,1.02386,5.6,0.266195,6620.0,1.97759,0,108904000.0,0.102386,40.9545,2.50231,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,2.0,1939000000
1940100000,86219.0,86486.0,160032.0,Gl 686.2,,Lambda Arae,,Ara,-1.19214,-13.9037,-16.2902,1.18e-05,1.06e-05,-1.49e-05,21.45,248,247,255,F,V,4.0,F4.000000V,0.0,19087800.0,0,12,0,2.80061,8.4,4.9980400000000005,13074.7,2.93153,0,1657090000.0,0.280061,112.024,10.8428,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,1940000000
1941100000,86222.0,86489.0,0.0,,,,,Sco,-1.52347,-17.8116,-17.1825,-6.33e-06,-2.14e-06,2.78e-06,24.7954,255,212,147,K,II,2.0,K2.000000II,0.0,19625900.0,0,0,0,0.998062,3.7,0.0291608,5572.0,0.988207,0,54658300.0,0.0998062,39.9225,0.8282120000000001,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,1941000000
1942100000,86273.0,86540.0,161897.0,,,,,Dra,-0.746663,-9.03917,28.6274,-1.39e-05,4.78e-05,-3.51e-06,30.03,255,202,157,K,V,0.0,K0.000000V,0.0,15648600.0,0,11,0,1.38358,0.1,0.7164729999999999,6411.0,2.15479,0,95788800.0,0.13835799999999998,55.3432,4.10527,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1942000000
1943100000,86347.0,86614.0,162003.0,Gl 694.1A,,Psi-1 Draconis,31 Draconis,Dra,-0.551088,-6.9786,21.7368,1.04e-06,-2.43e-05,-2.25e-05,22.8363,234,235,255,F,IV,5.0,F5.000000IV,0.0,8323250.0,0,10,0,1.19,3.3,6.74839,6212.0,6.5510699999999975,0,84437900.0,0.119,47.6,12.5992,0.0,0.0,0.24,0.36,0.08,1.08,No Gas Giant,4.0,1943000000
1943200000,86353.0,86620.0,162004.0,Gl 694.1B,,Psi-1 Draconis,31 Draconis,Dra,-0.5554140000000001,-7.04478,21.9533,1.88e-06,-2.59e-05,-2e-05,23.0627,230,234,255,F,V,8.0,F8.000000V,0.122407,19923400.0,1,7,1,0.612,3.3,2.19786,3718.0,0.588,0,10835500.0,0.0612,24.48,7.19021,0.3,0.2,0.24,0.36,0.08,1.08,No Gas Giant,5.0,1943000000
1944100000,86440.0,86707.0,0.0,GJ 4024,,,,Oph,-1.47081,-19.8077,2.0138,2.17e-05,-2.21e-06,-5.83e-06,19.9641,255,198,108,M,V,0.0,M0.000000V,0.0,19211700.0,0,9,0,0.966952,7.4,0.0185524,5254.0,0.999137,0,43208800.0,0.0966952,38.6781,0.660605,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,3.0,1944000000
1945100000,86455.0,86722.0,161198.0,Gl 692.1,,,,Her,-1.53672,-21.0022,8.34152,-1.7e-05,-4.72e-05,-5.41e-05,22.6501,255,248,252,G,V,9.0,G9.000000V,0.0,17794600.0,0,11,0,2.13115,5.9,0.442588,6435.0,2.56679,0,97231300.0,0.213115,85.2459,3.22657,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,1945000000
1946100000,86469.0,86736.0,160915.0,Gl 692,,,58 Ophiuchi,Oph,-1.18494,-16.3605,-6.5221,-8.96e-06,-7.66e-06,-7.400000000000001e-06,17.6523,224,226,255,F,V,5.0,F5.000000V,0.0,3874310.0,0,0,0,0.768142,0.75,3.08745,4574.43,19.5166,0,24829000.0,0.0768142,30.7257,8.522,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,6.0,1946000000
1947100000,86475.0,86742.0,161096.0,,Cebalrai,Beta Ophiuchi,60 Ophiuchi,Oph,-1.80233,-24.9493,1.99824,-3.94e-06,1.41e-05,1.83e-05,25.0941,255,212,147,K,II,2.0,K2.000000II,0.0,19919400.0,0,11,0,1.1081,0.65,43.1718,5607.13,1.0650700000000002,0,56049800.0,0.11081,44.324,31.867,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1947000000
1948100000,86498.0,86765.0,161098.0,,,,,Oph,-2.13502,-30.0378,-2.06237,-1.56e-05,3.54e-06,-3.54e-05,30.1841,255,247,248,G,V,8.0,G8.000000V,0.0,20585200.0,0,9,0,0.48,12.3,0.678578,3464.0,0.4320000000000001,0,8164380.0,0.048,19.2,3.99523,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1948000000
1949100000,86509.0,86776.0,0.0,Gl 694,,,,Her,-0.482592,-6.8724,6.51004,-1.4e-07,-8.25e-06,-3.03e-05,9.4787,255,197,111,M,V,2.0,M2.000000V,0.0,22736300.0,0,10,0,1.08,6.4,0.00498425,5807.0,0.796772,0,64479100.0,0.108,43.2,0.342406,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,1949000000
1950100000,86529.0,86796.0,160691.0,Gl 691,,Mu Arae,,Ara,-0.662558,-9.56197,-12.1951,4e-08,1.7e-05,-1.65e-06,15.5111,255,242,234,G,IV,3.0,G3.000000IV,0.0,13805700.0,4,0,0,3.01018,1.5,1.87586,10394.4,6.02318,0,661922000.0,0.301018,120.407,6.64266,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,1950000000
1951100000,86648.0,86916.0,0.0,Gl 694.2,,,,Her,-0.925441,-14.6677,15.6809,-3.4e-06,-3.47e-06,4.55e-06,21.4915,255,198,109,M,V,1.0,M1.000000V,0.0,20487200.0,0,10,0,0.591,1.85,0.021301,3560.0,0.537,0,9107760.0,0.0591,23.64,0.707851,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1951000000
1952100000,86693.0,86961.0,0.0,,,,,Sco,-0.745891,-12.3818,-7.78225,-2.8e-06,1.23e-05,-1.92e-05,14.6434,255,197,111,M,V,1.5,M1.500000V,0.0,9578680.0,0,7,0,0.143771,5.1,0.0118905,3501.27,0.597601,0,8521480.0,0.014377100000000004,5.75085,0.5288609999999999,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1952000000
1953100000,86695.0,86963.0,0.0,,,,,Sco,-0.667558,-11.1055,-6.97968,-4.38e-06,9.42e-06,-1.46e-05,13.1337,255,197,111,M,V,2.5,M2.500000V,0.0,13639700.0,0,10,0,0.943875,8.1,0.00417638,5559.0,1.93489,0,54150000.0,0.0943875,37.755,0.313431,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1953000000
1954100000,86705.0,86974.0,161797.0,Gl 695A,,Mu Herculis,86 Herculis,Her,-0.434406,-7.3437,3.86565,-1.17e-05,1.75e-06,-3.47e-05,8.3105,255,245,238,G,IV,5.0,G5.000000IV,0.0,19119100.0,0,0,0,0.277,4.6,2.57751,3368.0,0.289,0,7296260.0,0.0277,11.08,7.78649,0.0,0.0,0.0,0.0,23.3333,1890.0,No Gas Giant,8.0,1954000000
1954200000,119179.0,0.0,0.0,Gl 695B,,,,Her,-0.440255,-7.42238,3.9063,-1.3800000000000007e-05,-7.7e-07,-3.3600000000000004e-05,8.3998,255,204,111,M,V,3.5,M3.500000V,8.60565,14028100.0,0,0,1,0.301944,4.6,0.00445041,3941.73,0.585162,0,13688600.0,0.030194400000000007,12.0777,0.32355,3.5,0.8,70.0,630.0,23.3333,1890.0,No Gas Giant,8.0,1954000000
1954300000,119180.0,0.0,0.0,Gl 695C,,,,Her,-0.440292,-7.42301,3.90663,-1.4499999999999993e-05,-1.33e-05,-2.7e-05,8.3998,255,204,111,M,V,3.5,M3.500000V,0.06144630000000001,14486600.0,0,1,2,0.314943,4.6,0.00294036,3938.08,0.572332,0,13637900.0,0.0314943,12.5977,0.262992,0.15,0.5,0.75,2.25,0.25,6.75,No Gas Giant,8.0,1954000000
1955100000,86722.0,86990.0,0.0,Gl 693,,,,Pav,-0.184376,-3.1428700000000003,-4.90754,-2.6e-05,9.74e-05,7.829999999999999e-05,5.8316,255,204,111,M,V,3.5,M3.500000V,0.0,14461900.0,0,0,0,0.303842,0.25,0.00148457,4181.26,0.5540470000000001,0,17331700.0,0.0303842,12.1537,0.186871,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,8.0,1955000000
1956100000,86822.0,87091.0,158866.0,,,,,Aps,-0.221692,-4.13063,-30.2623,-4.14e-06,3.07e-05,-4.16e-06,30.5437,255,199,142,K,V,2.5,K2.500000V,0.0,19649600.0,0,11,0,2.36315,2.9,0.202302,9311.0,2.33419,0,426184000.0,0.236315,94.5259,2.18143,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,1956000000
1957100000,86839.0,87108.0,161868.0,,,Gamma Ophiuchi,62 Ophiuchi,Oph,-1.66229,-31.4367,1.4886,-3.18e-06,6.79e-06,-1.18e-05,31.5159,213,222,255,A,V,1.0,A1.000000V,0.0,18928000.0,0,11,0,1.07204,6.8,27.3653,5602.32,1.14118,0,55857700.0,0.107204,42.8816,25.3712,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1957000000
1958100000,86847.0,87116.0,161612.0,Gl 695.1,,,,Sco,-1.13854,-21.6508,-14.6342,-2.4e-05,3.94e-05,-6.08e-05,26.1575,255,247,248,G,V,8.0,G8.000000V,0.0,18439600.0,0,14,0,2.07095,0.4,0.785597,11634.5,2.32283,0,1038960000.0,0.207095,82.8382,4.29875,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,1958000000
1959100000,86964.0,87234.0,163989.0,,,,35 Draconis,Dra,-0.329627,-7.1559800000000005,30.9374,7.699999999999999e-06,4.22e-05,-1.4300000000000005e-05,31.7561,227,230,255,F,IV,6.0,F6.000000IV,0.0,19813900.0,0,0,0,0.665,3.2,8.621839999999999,3971.0,0.6459999999999999,0,14099700.0,0.0665,26.6,14.241,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,1959000000
1960100000,87052.0,87322.0,162283.0,Gl 696,,,,Oph,-0.8916299999999999,-21.6512,-2.29679,-1.59e-06,2.82e-05,-1.1e-05,21.7912,255,227,196,K,V,7.0,K7.000000V,0.0,12131600.0,0,11,0,0.75,0.5,0.035350900000000005,4830.0,1.94348,0,30860300.0,0.075,30.0,0.911888,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1960000000
1961100000,87060.0,87330.0,162020.0,,,,,Sco,-0.916221,-22.4198,-19.0416,3.09e-06,2.2e-06,-2.74e-06,29.4291,255,205,152,K,V,3.0,K3.000000V,0.0,15329400.0,1,0,0,1.16153,6.7,0.172822,8458.92,1.88508,0,290316000.0,0.116153,46.4611,2.0162400000000003,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,2.0,1961000000
1962100000,87186.0,87457.0,0.0,,,,,Dra,-0.438904,-12.8863,27.3622,-1.77e-06,-4.6e-05,-2.17e-05,30.248,255,198,108,M,V,0.5,M0.500000V,0.0,8400560.0,0,6,0,0.149084,4.5,0.0276185,3053.59,0.805682,0,4930070.0,0.0149084,5.9633400000000005,0.806012,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1962000000
1963100000,87193.0,87464.0,162598.0,,,,,Oph,-1.00149,-29.7075,-3.94517,-3.32e-05,-5.64e-06,5.09e-05,29.985,255,222,195,K,V,6.0,K6.000000V,0.0,16614900.0,0,13,0,1.43197,7.7,0.0827942,9023.75,1.9783,0,375977000.0,0.143197,57.2789,1.39554,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,1.0,1963000000
1964100000,87252.0,87523.0,162396.0,,,,,Sco,-0.730205,-23.4848,-21.1535,2.27e-05,2.95e-05,-1.21e-05,31.6156,224,229,255,F,V,9.0,F9.000000V,0.0,15872600.0,0,11,0,1.30823,2.3,2.91072,6628.0,1.98034,0,109431000.0,0.130823,52.3292,8.2745,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1964000000
1965100000,87287.0,87558.0,162917.0,,,,,Oph,-0.913167,-30.9335,3.30806,-1.83e-05,3.52e-05,6.900000000000003e-06,31.1236,241,239,255,F,IV,4.0,F4.000000IV,0.0,17281500.0,0,12,0,5.82831,6.4,4.14954,13856.5,7.44272,0,2090390000.0,0.582831,233.132,9.87965,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,2.0,1965000000
1966100000,87308.0,87579.0,0.0,Gl 697,,,,Her,-0.643456,-22.6778,8.856810000000003,-8.03e-06,1.46e-05,1.66e-06,24.3546,255,199,142,K,V,2.5,K2.500000V,0.0,15547800.0,0,11,0,0.904388,3.5,0.205684,5618.76,1.42681,0,56516300.0,0.0904389,36.1755,2.19959,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,4.0,1966000000
1967100000,87337.0,87607.0,0.0,,,,,Sco,-0.571491,-21.1516,-20.641,-1.96e-05,1.6800000000000002e-05,-1.67e-05,29.5596,255,198,108,M,V,0.0,M0.000000V,0.0,15648200.0,0,7,0,0.816496,2.7,0.025421400000000004,4915.0,1.27168,0,33090700.0,0.0816496,32.6598,0.773289,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,2.0,1967000000
1968100000,87474.0,87746.0,163621.0,GJ 4034,,,,Her,-0.5137689999999999,-25.657,18.7742,-2.1e-05,-1.43e-06,-2.52e-06,31.7965,255,241,229,G,V,5.0,G5.000000V,0.0,17819900.0,0,13,0,1.87608,6.5,0.598136,11124.7,2.25315,0,868492000.0,0.187608,75.043,3.75095,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,1968000000
1969100000,87475.0,87745.0,0.0,Gl 697.1,,,,Oph,-0.523742,-26.1646,1.71733,-1e-05,-2.63e-06,3.68e-06,26.2261,255,222,195,K,V,6.0,K6.000000V,0.0,16977300.0,0,11,0,1.45935,7.6,0.053653699999999985,8950.37,1.93096,0,363894000.0,0.14593499999999998,58.3741,1.12342,0.0,0.0,0.0,0.0,0.0,0.0,Eccentric Gas Giant,2.0,1969000000
1970100000,87497.0,87768.0,0.0,Gl 698,,,,Her,-0.440561,-23.7452,7.94659,-5.09e-06,2.62e-05,-1.49e-05,25.0438,255,216,181,K,V,5.0,K5.000000V,0.0,15979900.0,0,11,0,1.41886,8.8,0.112099,8833.76,2.11904,0,345298000.0,0.14188599999999998,56.7543,1.62383,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1970000000
1971100000,87502.0,87773.0,0.0,,,,,Her,-0.385159,-21.1859,13.9828,9.6e-07,-1.6e-05,-2.42e-05,25.3872,255,222,195,K,V,6.0,K6.000000V,0.0,17005500.0,0,12,0,1.45494,9.5,0.0484395,8962.5,1.91874,0,365872000.0,0.145494,58.1976,1.06744,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1971000000
1972100000,87513.0,87784.0,0.0,,,,,Aps,-0.143751,-8.07041,-22.8281,6.5e-07,3.21e-06,-1.14e-06,24.2131,255,212,147,K,II,2.0,K2.000000II,0.0,16544700.0,0,12,0,1.09991,8.8,0.020893,5982.0,1.53246,0,72610200.0,0.109991,43.9964,0.701038,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,0.0,1972000000
1973100000,87623.0,87895.0,163840.0,GJ 4039A,,,,Her,-0.310919,-25.8051,11.4878,-2e-06,3.04e-05,-2.47e-06,28.2486,255,244,235,G,V,2.0,G2.000000V,0.0,17324500.0,0,13,0,1.7135599999999998,9.1,2.06063,10076.1,2.17734,0,584501000.0,0.171356,68.5423,6.96212,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1973000000
1974100000,87653.0,87925.0,163573.0,,,,,Sgr,-0.298732,-29.547,-11.7705,3.83e-06,9.18e-06,-2.31e-05,31.8066,255,222,195,K,V,6.0,K6.000000V,0.0,16739000.0,0,5,0,0.14400000000000002,8.3,0.08896110000000003,3134.0,0.196,0,5470260.0,0.0144,5.76,1.44658,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,1.0,1974000000
1975100000,87665.0,87937.0,0.0,Gl 699,Barnard's Star,,,Oph,-0.017373,-1.81661,0.149123,-5.91e-06,0.0001204,7.890000000000001e-05,1.8238,255,204,111,M,V,4.0,M4.000000V,0.0,20447500.0,0,9,0,0.444,1.45,0.0004425880000000001,3416.0,0.405,0,7721170.0,0.0444,17.76,0.102033,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,7.0,1975000000
1976100000,87666.0,87938.0,0.0,GJ 4040,,,,Her,-0.09084,-9.68026,10.233,-9.4e-07,2.860000000000001e-05,2.7e-05,14.0865,255,197,111,M,V,2.5,M2.500000V,0.0,18557200.0,0,10,0,1.39329,8.2,0.00332353,6634.77,1.54301,0,109879000.0,0.139329,55.7316,0.27960300000000005,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,7.0,1976000000
1977100000,87902.0,88175.0,164259.0,Gl 699.2,,Zeta Serpentis,57 Serpentis,Ser,0.049583,-23.5023,-1.5158200000000002,1.75e-05,4.42e-05,-2.24e-06,23.5516,246,243,255,F,V,2.0,F2.000000V,0.0,11882400.0,0,11,0,0.99,4.7,6.8548800000000005,5790.0,2.67411,0,63727400.0,0.099,39.6,12.6982,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1977000000
1978100000,87921.0,88194.0,164595.0,,,,,Her,0.069768,-24.6663,13.9965,-1.92e-05,5.3e-06,2.44e-05,28.3607,255,244,235,G,V,2.0,G2.000000V,0.0,18215200.0,1,11,0,0.87,9.58,1.04136,5293.0,1.0,0,44506100.0,0.087,34.8,4.94928,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1978000000
1979100000,88075.0,88348.0,164922.0,Gl 700.2,,,,Her,0.217521,-19.8261,9.80487,4.23e-05,-4.72e-05,-4.85e-05,22.119,255,248,252,G,V,9.0,G9.000000V,0.0,19948100.0,3,7,0,0.601,8.0,0.669268,3813.0,0.5760000000000001,0,11986100.0,0.0601,24.04,3.96773,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,7.0,1979000000
1980100000,88225.0,88499.0,0.0,GJ 4041,,,,Her,0.320826,-17.1247,12.4244,8.7e-06,-1.57e-05,-2.18e-05,21.1595,255,198,108,M,V,0.0,M0.000000V,0.0,8479450.0,0,7,0,0.20553,4.2,0.0181635,3832.52,1.09016,0,12233500.0,0.020553,8.221210000000001,0.653645,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,3.0,1980000000
1981100000,88237.0,88511.0,165173.0,,,,,Oph,0.614308,-31.7112,3.57805,-9.86e-06,1.04e-06,1.09e-05,31.9183,255,241,229,G,V,5.0,G5.000000V,0.0,20649100.0,0,0,0,0.521,3.3,0.5807640000000001,3648.0,0.466,0,10042300.0,0.0521,20.84,3.69608,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,1.0,1981000000
1982100000,88300.0,88574.0,165222.0,Gl 701,,,,Ser,0.173292,-7.7461,-0.410305,2.22e-05,-3.2e-05,-1.4300000000000005e-05,7.7586,255,198,108,M,V,0.0,M0.000000V,0.0,19299600.0,0,7,0,0.293,8.8,0.00936699,3330.0,0.3,0,6972500.0,0.0293,11.72,0.469399,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,8.0,1982000000
1983100000,88327.0,88601.0,165341.0,Gl 702A,,,70 Ophiuchi,Oph,0.12086199999999996,-5.07706,0.221741,2.93e-06,6.09e-06,-2.4e-05,5.0834,255,202,157,K,V,0.0,K0.000000V,0.0,20293000.0,0,0,0,1.09483,9.8,0.5500470000000001,5947.0,1.0139200000000002,0,70925700.0,0.109483,43.7932,3.59701,0.0,0.0,1.75,5.25,0.583333,15.75,Conventional Gas Giant,8.0,1983000000
1983200000,119198.0,0.0,0.0,Gl 702B,,,,Oph,0.121015,-5.07921,0.221672,6e-06,9.17e-06,-2.7600000000000014e-05,5.086,255,210,161,K,V,4.0,K4.000000V,4.18914,15754500.0,0,2,1,1.34835,9.8,0.0897016,8365.48,2.07178,0,277699000.0,0.13483499999999998,53.934,1.45259,3.5,0.5,1.75,5.25,0.583333,15.75,No Gas Giant,8.0,1983000000
1984100000,88348.0,88622.0,165401.0,Gl 702.2,,,,Oph,0.5847899999999999,-23.8248,1.94141,-6.49e-06,0.00011957,-4.72e-05,23.912,255,244,235,G,V,2.0,G2.000000V,0.0,8716630.0,0,0,0,2.00928,8.4,0.948855,4839.15,10.0854,0,31094800.0,0.200928,80.3711,4.72435,0.0,0.0,0.0,0.0,0.0,0.0,Epistellar Gas Giant,3.0,1984000000
1985100000,88361.0,88635.0,165135.0,,Nash,Gamma-2 Sagittarii,10 Sagittarii,Sgr,0.6489689999999999,-25.6023,-15.0401,-7.87e-06,-6.37e-06,-3.39e-05,29.7,255,209,138,K,II,0.0,K0.000000II,0.0,20121000.0,0,12,0,1.55312,10.0,49.3856,5923.19,1.46304,0,69796600.0,0.15531199999999998,62.1248,34.0833,0.0,0.0,0.0,0.0,0.0,0.0,Conventional Gas Giant,2.0,1985000000
1986100000,88419.0,88694.0,165185.0,Gl 702.1,,,,Sgr,0.396121,-14.1918,-10.3224,9.28e-06,-1.11e-05,-7.39e-06,17.5531,255,237,222,G,V,1.0,G1.000000V,0.0,15644800.0,0,10,0,0.9305,2.9,1.1292799999999998,5947.27,1.44987,0,70938600.0,0.09305,37.22,5.153969999999998,0.0,0.0,0.0,0.0,0.0,0.0,No Gas Giant,5.0,1986000000
