,Unnamed: 0,uniqueID,starID,connectingPointID,connectingStarID,distanceToConnectingPoint,cartesianX,cartesianY,cartesianZ,distanceToPrimary,arc
6637,6637,1525100003,1525100000,3328100012,3328100000,2.4466551023405403,-8.65216,-5.0484800000000005,-0.4644970000000001,16.587600000000002,334.0
6638,6638,1525100004,1525100000,1497100008,1497100000,1.8119967359984401,-8.65216,-5.0484800000000005,-0.4644970000000001,10.818,161.0
6639,6639,1525100005,1525100000,1614100014,1614100000,2.512768793400817,-8.65216,-5.0484800000000005,-0.4644970000000001,12.2604,320.0
6640,6640,1525100006,1525100000,1392100011,1392100000,2.3442747589412374,-8.65216,-5.0484800000000005,-0.4644970000000001,9.3756,114.0
6641,6641,1526100001,1526100000,1613100004,1613100000,0.9254847584374354,-23.0143,-13.5536,7.40436,17.3088,256.0
6642,6642,1526100002,1526100000,1588100013,1588100000,2.8027921006738965,-23.0143,-13.5536,7.40436,3.606,45.0
6643,6643,1526100003,1526100000,1503100010,1503100000,0.8917855121047867,-23.0143,-13.5536,7.40436,10.818,304.0
6644,6644,1526200001,1526200000,1588100012,1588100000,2.1710994329141164,-22.274,-13.1175,7.1655,18.03,35.0
6645,6645,1526200002,1526200000,1503100014,1503100000,2.364743892771477,-22.274,-13.1175,7.1655,9.3756,211.0
6646,6646,1526200003,1526200000,1421100013,1421100000,0.8917855121047867,-22.274,-13.1175,7.1655,17.3088,201.0
6647,6647,1526200004,1526200000,1591100005,1591100000,0.2662326480730722,-22.274,-13.1175,7.1655,7.9332,282.0
6648,6648,1527100001,1527100000,1588200002,1588200000,2.9042172267927886,-16.6093,-9.81555,4.6993800000000014,5.0484,72.0
6649,6649,1527100002,1527100000,1588300010,1588300000,1.363060926187821,-16.6093,-9.81555,4.6993800000000014,5.0484,137.0
6650,6650,1527100003,1527100000,3370100014,3370100000,2.5467039963843447,-16.6093,-9.81555,4.6993800000000014,11.539200000000001,125.0
6651,6651,1527100004,1527100000,3341100006,3341100000,1.7124185416246818,-16.6093,-9.81555,4.6993800000000014,7.212,294.0
6652,6652,1528100001,1528100000,1426100013,1426100000,2.1557178110550548,-22.2788,-13.2476,6.9332699999999985,11.539200000000001,1.0
6653,6653,1528100002,1528100000,3346100004,3346100000,2.1705452846001614,-22.2788,-13.2476,6.9332699999999985,15.8664,119.0
6654,6654,1528100003,1528100000,1521100006,1521100000,0.9254847584374354,-22.2788,-13.2476,6.9332699999999985,17.3088,269.0
6655,6655,1528100004,1528100000,1551100011,1551100000,0.2662326480730722,-22.2788,-13.2476,6.9332699999999985,10.0968,326.0
6656,6656,1529100001,1529100000,1559100016,1559100000,2.294101527592012,-14.3178,-8.56387,3.17856,10.0968,139.0
6657,6657,1529100002,1529100000,3336100008,3336100000,1.5566459359790197,-14.3178,-8.56387,3.17856,6.4908,29.0
6658,6658,1529100003,1529100000,3337100013,3337100000,2.9432526142687796,-14.3178,-8.56387,3.17856,14.424,74.0
6659,6659,1529100004,1529100000,1588300012,1588300000,2.4004094611753217,-14.3178,-8.56387,3.17856,6.4908,85.0
6660,6660,1531100001,1531100000,1701100000,1701100000,2.983260794516631,-12.3588,-7.6242,-10.6943,9.3756,247.0
6661,6661,1531100002,1531100000,3306100001,3306100000,2.8835340984458635,-12.3588,-7.6242,-10.6943,11.539200000000001,271.0
6662,6662,1531100003,1531100000,3310100000,3310100000,2.2429360646260057,-12.3588,-7.6242,-10.6943,11.539200000000001,170.0
6663,6663,1531100004,1531100000,1709100000,1709100000,2.8852152688664314,-12.3588,-7.6242,-10.6943,18.03,340.0
6664,6664,1531100005,1531100000,1484100000,1484100000,2.48583713042508,-12.3588,-7.6242,-10.6943,13.7028,222.0
6665,6665,1531100006,1531100000,1495100001,1495100000,2.0032097219462566,-12.3588,-7.6242,-10.6943,15.8664,55.0
6666,6666,1531100007,1531100000,1609100000,1609100000,2.9096533828619515,-12.3588,-7.6242,-10.6943,16.587600000000002,169.0
6667,6667,1532100001,1532100000,1702100002,1702100000,2.9854373350817456,-2.34293,-1.4671,16.6932,12.2604,264.0
6668,6668,1532100002,1532100000,3275100001,3275100000,2.3936366676285687,-2.34293,-1.4671,16.6932,7.9332,155.0
6669,6669,1532100003,1532100000,1563100002,1563100000,2.049619625751081,-2.34293,-1.4671,16.6932,13.7028,290.0
6670,6670,1533100001,1533100000,1423100000,1423100000,2.9102810749822767,-6.3082,-3.95915,-27.5075,16.587600000000002,47.0
6671,6671,1533100002,1533100000,1956100001,1956100000,1.7995563848070997,-6.3082,-3.95915,-27.5075,11.539200000000001,23.0
6672,6672,1534100001,1534100000,1502100004,1502100000,2.6760376522949,-12.0644,-7.7569,-8.71729,3.606,319.0
6673,6673,1534100002,1534100000,1531100013,1531100000,2.0032097219462566,-12.0644,-7.7569,-8.71729,10.0968,310.0
6674,6674,1534100003,1534100000,1502200001,1502200000,2.674098272651923,-12.0644,-7.7569,-8.71729,7.212,313.0
6675,6675,1534100004,1534100000,1506100002,1506100000,2.5131549911615085,-12.0644,-7.7569,-8.71729,13.7028,177.0
6676,6676,1534100005,1534100000,1709100004,1709100000,2.286138107070524,-12.0644,-7.7569,-8.71729,3.606,156.0
6677,6677,1534100006,1534100000,1709200003,1709200000,2.147472467390444,-12.0644,-7.7569,-8.71729,8.6544,332.0
6678,6678,1534100007,1534100000,3344100001,3344100000,2.0014076627464,-12.0644,-7.7569,-8.71729,5.0484,347.0
6679,6679,1534100008,1534100000,1484100003,1484100000,1.303160339981232,-12.0644,-7.7569,-8.71729,11.539200000000001,83.0
6680,6680,1535100001,1535100000,1673100002,1673100000,2.172436580547289,-7.24442,-4.6639599999999986,28.8051,16.587600000000002,20.0
6681,6681,1535100002,1535100000,1397100001,1397100000,2.717951792158941,-7.24442,-4.6639599999999986,28.8051,7.9332,51.0
6682,6682,1536100001,1536100000,3368100000,3368100000,2.9000560033385554,-19.1527,-12.4106,-5.1062699999999985,12.2604,350.0
6683,6683,1536100002,1536100000,3369100005,3369100000,2.977829364234962,-19.1527,-12.4106,-5.1062699999999985,7.212,276.0
6684,6684,1536100003,1536100000,1620100000,1620100000,2.956737905936202,-19.1527,-12.4106,-5.1062699999999985,12.9816,307.0
6685,6685,1536100004,1536100000,3342100011,3342100000,2.0024537190407186,-19.1527,-12.4106,-5.1062699999999985,5.0484,281.0
6686,6686,1537100001,1537100000,1475100001,1475100000,1.0982832984253197,-18.4229,-12.0503,-1.27706,9.3756,139.0
6687,6687,1537100002,1537100000,1480100001,1480100000,1.419010048625449,-18.4229,-12.0503,-1.27706,6.4908,6.0
6688,6688,1537100003,1537100000,1598100000,1598100000,1.498324638688156,-18.4229,-12.0503,-1.27706,5.0484,137.0
6689,6689,1537100004,1537100000,1486100001,1486100000,1.5761353434588032,-18.4229,-12.0503,-1.27706,10.818,135.0
6690,6690,1538100001,1538100000,1502100008,1502100000,2.419488363456208,-5.35324,-3.51691,-9.76652,10.0968,121.0
6691,6691,1538100002,1538100000,3309100004,3309100000,0.5753497674458555,-5.35324,-3.51691,-9.76652,5.7696000000000005,286.0
6692,6692,1539100001,1539100000,1476100005,1476100000,2.678866200932777,-16.0513,-10.5758,-2.34621,10.818,269.0
6693,6693,1539100002,1539100000,1590100005,1590100000,2.4296258112310203,-16.0513,-10.5758,-2.34621,12.2604,264.0
6694,6694,1539100003,1539100000,1536100003,1536100000,2.4406307573248345,-16.0513,-10.5758,-2.34621,9.3756,346.0
6695,6695,1539100004,1539100000,3342100003,3342100000,1.6386690771476706,-16.0513,-10.5758,-2.34621,5.7696000000000005,43.0
6696,6696,1539100005,1539100000,3349100005,3349100000,2.9729044720078037,-16.0513,-10.5758,-2.34621,15.1452,308.0
6697,6697,1539100006,1539100000,1627100003,1627100000,1.0057868176209117,-16.0513,-10.5758,-2.34621,14.424,95.0
6698,6698,1540100001,1540100000,3322100008,3322100000,2.4728792988943082,-12.5598,-8.309330000000001,8.771,7.212,221.0
6699,6699,1540100002,1540100000,1603100006,1603100000,2.137968935695745,-12.5598,-8.309330000000001,8.771,9.3756,173.0
6700,6700,1540100003,1540100000,1499100012,1499100000,2.818712262594392,-12.5598,-8.309330000000001,8.771,10.0968,205.0
6701,6701,1540100004,1540100000,3340100005,3340100000,2.346783496831355,-12.5598,-8.309330000000001,8.771,15.8664,108.0
6702,6702,1540100005,1540100000,1505200007,1505200000,2.4888118445756406,-12.5598,-8.309330000000001,8.771,14.424,163.0
6703,6703,1540100006,1540100000,3360100006,3360100000,2.062722801372012,-12.5598,-8.309330000000001,8.771,6.4908,7.0
6704,6704,1541100001,1541100000,1530100009,1530100000,2.4492237612149683,-24.2392,-16.0978,-7.99083,12.9816,293.0
6705,6705,1542100001,1542100000,1701100007,1701100000,2.596579992990781,-12.4512,-8.37036,-15.0035,14.424,49.0
6706,6706,1543100001,1543100000,3315100006,3315100000,2.5301049976236167,-8.82345,-5.93253,3.69894,15.8664,62.0
6707,6707,1543100002,1543100000,3320100007,3320100000,1.7862247434463565,-8.82345,-5.93253,3.69894,15.1452,302.0
6708,6708,1543100003,1543100000,1488100004,1488100000,2.147199217282829,-8.82345,-5.93253,3.69894,12.2604,158.0
6709,6709,1543100004,1543100000,1491100003,1491100000,2.1225584444485848,-8.82345,-5.93253,3.69894,15.8664,340.0
6710,6710,1543100005,1543100000,1610100005,1610100000,1.7368744418063151,-8.82345,-5.93253,3.69894,8.6544,63.0
6711,6711,1543100006,1543100000,1612100013,1612100000,2.3897500395648064,-8.82345,-5.93253,3.69894,18.03,41.0
6712,6712,1543100007,1543100000,1612200005,1612200000,2.5230404284315395,-8.82345,-5.93253,3.69894,7.9332,33.0
6713,6713,1543100008,1543100000,3334100004,3334100000,1.0028736976309631,-8.82345,-5.93253,3.69894,12.2604,312.0
6714,6714,1544100001,1544100000,1536100007,1536100000,2.9000560033385554,-18.3336,-12.3679,-2.32462,7.9332,313.0
6715,6715,1544100002,1544100000,1537100016,1537100000,1.0982832984253197,-18.3336,-12.3679,-2.32462,16.587600000000002,339.0
6716,6716,1544100003,1544100000,3342100007,3342100000,2.822081245977869,-18.3336,-12.3679,-2.32462,7.9332,37.0
6717,6717,1544100004,1544100000,1480100005,1480100000,0.60586931008263,-18.3336,-12.3679,-2.32462,11.539200000000001,144.0
6718,6718,1544100005,1544100000,1622100002,1622100000,1.4325321947167542,-18.3336,-12.3679,-2.32462,7.9332,167.0
6719,6719,1545100001,1545100000,1618100010,1618100000,2.0436516233448416,-15.0388,-10.1596,22.7081,18.03,284.0
6720,6720,1545200001,1545200000,1616100004,1616100000,2.0436516233448416,-13.9774,-9.44586,21.1142,9.3756,229.0
6721,6721,1546100001,1546100000,1672100007,1672100000,2.488793273857836,-17.4355,-11.8029,21.8703,19.4724,200.0
6722,6722,1547100001,1547100000,3365100008,3365100000,2.6126713499596543,-11.0121,-7.52645,13.547,10.0968,76.0
6723,6723,1547100002,1547100000,3340100009,3340100000,1.7531112227408732,-11.0121,-7.52645,13.547,14.424,115.0
6724,6724,1547100003,1547100000,1478200008,1478200000,2.7039463040711453,-11.0121,-7.52645,13.547,9.3756,304.0
6725,6725,1548100001,1548100000,1536100010,1536100000,2.956737905936202,-17.7566,-12.3149,-2.50165,8.6544,303.0
6726,6726,1548100002,1548100000,1537100017,1537100000,1.419010048625449,-17.7566,-12.3149,-2.50165,18.03,143.0
6727,6727,1548100003,1548100000,3342100010,3342100000,2.7238005644686987,-17.7566,-12.3149,-2.50165,15.8664,257.0
6728,6728,1548100004,1548100000,1539100006,1539100000,2.4406307573248345,-17.7566,-12.3149,-2.50165,18.03,355.0
6729,6729,1548100005,1548100000,1622100005,1622100000,0.60586931008263,-17.7566,-12.3149,-2.50165,5.0484,262.0
6730,6730,1548100006,1548100000,1544100004,1544100000,1.02761885911071,-17.7566,-12.3149,-2.50165,8.6544,233.0
6731,6731,1548100007,1548100000,1627100008,1627100000,1.1127318291484247,-17.7566,-12.3149,-2.50165,12.2604,24.0
6732,6732,1549100001,1549100000,1531100010,1531100000,2.147472467390444,-13.3383,-9.25439,-7.85338,10.818,183.0
6733,6733,1549100002,1549100000,3395100007,3395100000,2.5465601489067557,-13.3383,-9.25439,-7.85338,18.7512,171.0
6734,6734,1549100003,1549100000,3368100007,3368100000,1.9653163431366452,-13.3383,-9.25439,-7.85338,7.9332,124.0
6735,6735,1549100004,1549100000,1534100016,1534100000,2.5507001412945423,-13.3383,-9.25439,-7.85338,18.03,125.0
6736,6736,1549100005,1549100000,1508100012,1508100000,2.071145707694173,-13.3383,-9.25439,-7.85338,18.03,220.0
6737,6737,1549100006,1549100000,3344100009,3344100000,0.250006115325205,-13.3383,-9.25439,-7.85338,10.818,112.0
6738,6738,1549100007,1549100000,3347100012,3347100000,2.5171663691937427,-13.3383,-9.25439,-7.85338,5.7696000000000005,183.0
6739,6739,1549200001,1549200000,1449100011,1449100000,2.0014076627464,-13.1538,-9.1254,-7.744639999999999,8.6544,264.0
6740,6740,1549200002,1549200000,1534100008,1534100000,2.683853006127572,-13.1538,-9.1254,-7.744639999999999,7.9332,269.0
6741,6741,1549200003,1549200000,1506100008,1506100000,2.0724594717629587,-13.1538,-9.1254,-7.744639999999999,4.3272,203.0
6742,6742,1549200004,1549200000,1508100017,1508100000,2.7014617780934818,-13.1538,-9.1254,-7.744639999999999,5.0484,283.0
6743,6743,1549200005,1549200000,3344100010,3344100000,0.250006115325205,-13.1538,-9.1254,-7.744639999999999,14.424,285.0
6744,6744,1549200006,1549200000,1570100013,1570100000,1.977909696169167,-13.1538,-9.1254,-7.744639999999999,6.4908,33.0
6745,6745,1549200007,1549200000,3349100013,3349100000,2.4134438789621777,-13.1538,-9.1254,-7.744639999999999,15.8664,121.0
6746,6746,1550100001,1550100000,1787100016,1787100000,0.5753497674458555,-4.93633,-3.42703,-10.1527,13.7028,318.0
6747,6747,1550100002,1550100000,1589200011,1589200000,2.996292083913884,-4.93633,-3.42703,-10.1527,18.03,154.0
6748,6748,1550100003,1550100000,1367100008,1367100000,2.6126954825428856,-4.93633,-3.42703,-10.1527,15.8664,316.0
6749,6749,1550100004,1550100000,1955100014,1955100000,2.5857213654993845,-4.93633,-3.42703,-10.1527,8.6544,327.0
6750,6750,1551100001,1551100000,1613100003,1613100000,2.1705452846001614,-20.8746,-14.5179,5.87222,7.9332,352.0
6751,6751,1551100002,1551100000,1588100017,1588100000,2.8543459776978675,-20.8746,-14.5179,5.87222,10.818,111.0
6752,6752,1551100003,1551100000,1615100010,1615100000,2.8027921006738965,-20.8746,-14.5179,5.87222,10.818,228.0
6753,6753,1551100004,1551100000,3346100008,3346100000,2.364743892771477,-20.8746,-14.5179,5.87222,17.3088,218.0
6754,6754,1552100001,1552100000,1537100021,1537100000,1.498324638688156,-17.0575,-11.8974,-1.87479,13.7028,280.0
6755,6755,1552100002,1552100000,3342100013,3342100000,2.8091040619030108,-17.0575,-11.8974,-1.87479,10.0968,249.0
6756,6756,1552100003,1552100000,1544100010,1544100000,1.4325321947167542,-17.0575,-11.8974,-1.87479,17.3088,29.0
6757,6757,1552100004,1552100000,1598100009,1598100000,1.02761885911071,-17.0575,-11.8974,-1.87479,15.1452,356.0
6758,6758,1552100005,1552100000,1548100015,1548100000,2.8180816544060616,-17.0575,-11.8974,-1.87479,4.3272,250.0
6759,6759,1552100006,1552100000,3383100011,3383100000,0.09969583742564286,-17.0575,-11.8974,-1.87479,14.424,70.0
6760,6760,1552200001,1552200000,1590100022,1590100000,1.5761353434588032,-16.9761,-11.8405,-1.86609,11.539200000000001,200.0
6761,6761,1552200002,1552200000,1537100014,1537100000,2.802242418956648,-16.9761,-11.8405,-1.86609,13.7028,106.0
6762,6762,1552200003,1552200000,3342100011,3342100000,1.6386690771476706,-16.9761,-11.8405,-1.86609,14.424,26.0
6763,6763,1552200004,1552200000,1539100010,1539100000,1.1127318291484247,-16.9761,-11.8405,-1.86609,16.587600000000002,232.0
6764,6764,1552200005,1552200000,1557100013,1557100000,2.7757591698308395,-16.9761,-11.8405,-1.86609,10.0968,269.0
6765,6765,1552200006,1552200000,1598100006,1598100000,0.09969583742564286,-16.9761,-11.8405,-1.86609,7.9332,360.0
6766,6766,1552200007,1552200000,1627100010,1627100000,2.417155908686901,-16.9761,-11.8405,-1.86609,4.3272,70.0
6767,6767,1554100001,1554100000,1502100015,1502100000,1.323004430944961,-7.6238100000000015,-5.41677,-2.72743,5.0484,128.0
6768,6768,1554100002,1554100000,1703100012,1703100000,1.3525481883836898,-7.6238100000000015,-5.41677,-2.72743,16.587600000000002,70.0
6769,6769,1554100003,1554100000,3309100014,3309100000,2.078706209857468,-7.6238100000000015,-5.41677,-2.72743,10.0968,143.0
6770,6770,1554100004,1554100000,1506100011,1506100000,1.5973193414906095,-7.6238100000000015,-5.41677,-2.72743,10.818,71.0
6771,6771,1554100005,1554100000,1621200017,1621200000,2.512768793400817,-7.6238100000000015,-5.41677,-2.72743,7.212,332.0
6772,6772,1554100006,1554100000,3348100010,3348100000,1.7241681554303223,-7.6238100000000015,-5.41677,-2.72743,10.0968,77.0
6773,6773,1555100001,1555100000,1477100009,1477100000,2.0869803242244527,-10.1542,-7.23981,7.092969999999998,10.0968,120.0
6774,6774,1555100002,1555100000,1481100011,1481100000,2.005963725494557,-10.1542,-7.23981,7.092969999999998,13.7028,345.0
6775,6775,1555100003,1555100000,3324100013,3324100000,2.3405350967674043,-10.1542,-7.23981,7.092969999999998,7.212,115.0
6776,6776,1555100004,1555100000,1610100013,1610100000,1.6545062374013593,-10.1542,-7.23981,7.092969999999998,14.424,1.0
6777,6777,1556100001,1556100000,1303100011,1303100000,2.954345652644592,-7.0145300000000015,-5.05469,-21.818,7.212,99.0
6778,6778,1556100002,1556100000,1589100009,1589100000,1.862833450204284,-7.0145300000000015,-5.05469,-21.818,3.606,197.0
6779,6779,1557100001,1557100000,1590100009,1590100000,2.8371832191116946,-13.9372,-10.0569,0.372487,12.2604,291.0
6780,6780,1557100002,1557100000,1598100019,1598100000,2.9366480976712204,-13.9372,-10.0569,0.372487,17.3088,209.0
6781,6781,1557100003,1557100000,1493100015,1493100000,2.7703083869506298,-13.9372,-10.0569,0.372487,18.7512,0.0
6782,6782,1557100004,1557100000,3329100007,3329100000,0.6645551316188901,-13.9372,-10.0569,0.372487,7.9332,69.0
6783,6783,1557100005,1557100000,3333100007,3333100000,0.7593501584387801,-13.9372,-10.0569,0.372487,18.7512,71.0
6784,6784,1557100006,1557100000,3336100013,3336100000,1.164761049486546,-13.9372,-10.0569,0.372487,12.2604,293.0
6785,6785,1557100007,1557100000,1636100011,1636100000,1.16491380072905,-13.9372,-10.0569,0.372487,16.587600000000002,17.0
6786,6786,1557100008,1557100000,1527100011,1527100000,2.7531294627766782,-13.9372,-10.0569,0.372487,5.7696000000000005,124.0
6787,6787,1558100001,1558100000,1530100017,1530100000,2.4492237612149683,-24.5295,-17.958,-9.55738,16.587600000000002,161.0
6788,6788,1559100001,1559100000,3393100001,3393100000,2.763646286659891,-11.3799,-8.33896,2.20615,3.606,359.0
6789,6789,1559100002,1559100000,3336100001,3336100000,1.6843265174246953,-11.3799,-8.33896,2.20615,10.818,35.0
6790,6790,1559100003,1559100000,3337100001,3337100000,2.1194911933763727,-11.3799,-8.33896,2.20615,8.6544,112.0
6791,6791,1559100004,1559100000,3341100000,3341100000,1.9776843193998381,-11.3799,-8.33896,2.20615,14.424,62.0
6792,6792,1559100005,1559100000,1564100000,1564100000,2.3507099726891028,-11.3799,-8.33896,2.20615,14.424,307.0
6793,6793,1559100006,1559100000,3371200001,3371200000,2.9327626791133303,-11.3799,-8.33896,2.20615,10.0968,0.0
6794,6794,1559100007,1559100000,3371100000,3371100000,1.2397709614682866,-11.3799,-8.33896,2.20615,10.818,301.0
6795,6795,1560100001,1560100000,1560200000,1560200000,0.04009234839716909,-7.23387,-5.31364,11.4269,12.2604,107.0
6796,6796,1560100002,1560100000,3403100011,3403100000,2.5354629269819733,-7.23387,-5.31364,11.4269,18.7512,204.0
6797,6797,1560100003,1560100000,1510100000,1510100000,1.4323546606898727,-7.23387,-5.31364,11.4269,18.7512,269.0
6798,6798,1560100004,1560100000,3380100012,3380100000,1.7320281241942923,-7.23387,-5.31364,11.4269,7.9332,80.0
6799,6799,1560100005,1560100000,1573100000,1573100000,1.370951315729337,-7.23387,-5.31364,11.4269,17.3088,97.0
6800,6800,1560100006,1560100000,1634200000,1634200000,2.5142701006057404,-7.23387,-5.31364,11.4269,7.9332,124.0
6801,6801,1560100007,1560100000,3360100011,3360100000,2.5963725924643395,-7.23387,-5.31364,11.4269,15.8664,305.0
6802,6802,1560200001,1560200000,1560100000,1560100000,0.04009234839716909,-7.257169999999999,-5.33022,11.455,15.1452,84.0
6803,6803,1560200002,1560200000,3398100012,3398100000,2.5467356273669237,-7.257169999999999,-5.33022,11.455,9.3756,223.0
6804,6804,1560200003,1560200000,3280100001,3280100000,1.441991142552547,-7.257169999999999,-5.33022,11.455,9.3756,236.0
6805,6805,1560200004,1560200000,3343100013,3343100000,1.749689047173811,-7.257169999999999,-5.33022,11.455,7.9332,291.0
6806,6806,1560200005,1560200000,3282100012,3282100000,2.5671963213786357,-7.257169999999999,-5.33022,11.455,7.212,161.0
6807,6807,1561100001,1561100000,1499100002,1499100000,0.31511330041748425,-12.0632,-8.90392,6.55577,10.818,238.0
6808,6808,1561100002,1561100000,1561200002,1561200000,0.8831135164858486,-12.0632,-8.90392,6.55577,15.1452,95.0
6809,6809,1561100003,1561100000,3370100000,3370100000,2.725523201148727,-12.0632,-8.90392,6.55577,15.1452,318.0
6810,6810,1561100004,1561100000,3399100012,3399100000,2.346783496831355,-12.0632,-8.90392,6.55577,11.539200000000001,19.0
6811,6811,1561100005,1561100000,3341100001,3341100000,2.6713103598795858,-12.0632,-8.90392,6.55577,12.9816,274.0
6812,6812,1561100006,1561100000,1540100004,1540100000,2.5563877069020657,-12.0632,-8.90392,6.55577,13.7028,168.0
6813,6813,1561100007,1561100000,1596100000,1596100000,1.8861964090995411,-12.0632,-8.90392,6.55577,15.1452,97.0
6814,6814,1561100008,1561100000,3378100002,3378100000,2.475695220518875,-12.0632,-8.90392,6.55577,5.0484,43.0
6815,6815,1561200001,1561200000,1499100001,1499100000,2.683491216121268,-11.8286,-8.73497,6.43041,5.0484,27.0
6816,6816,1561200002,1561200000,3390100001,3390100000,0.31511330041748425,-11.8286,-8.73497,6.43041,16.587600000000002,32.0
6817,6817,1561200003,1561200000,1561100001,1561100000,2.68042523195481,-11.8286,-8.73497,6.43041,15.1452,31.0
6818,6818,1561200004,1561200000,3399100003,3399100000,2.9480185286052736,-11.8286,-8.73497,6.43041,14.424,95.0
6819,6819,1561200005,1561200000,3400100013,3400100000,2.4888118445756406,-11.8286,-8.73497,6.43041,10.0968,210.0
6820,6820,1561200006,1561200000,1505200002,1505200000,2.683800619233851,-11.8286,-8.73497,6.43041,4.3272,278.0
6821,6821,1561200007,1561200000,1564100002,1564100000,2.7676286747502816,-11.8286,-8.73497,6.43041,10.0968,254.0
6822,6822,1561200008,1561200000,1540100003,1540100000,2.3754772280322967,-11.8286,-8.73497,6.43041,9.3756,40.0
6823,6823,1562100001,1562100000,1644100002,1644100000,2.2560831255962177,-12.9121,-9.84616,-17.0896,10.0968,287.0
6824,6824,1562100002,1562100000,3339100018,3339100000,2.596579992990781,-12.9121,-9.84616,-17.0896,14.424,310.0
6825,6825,1562100003,1562100000,1592100001,1592100000,2.6151057163334706,-12.9121,-9.84616,-17.0896,6.4908,135.0
6826,6826,1563100001,1563100000,3220100003,3220100000,2.2237558687430146,-2.52584,-1.92716,19.6373,14.424,348.0
6827,6827,1563100002,1563100000,3275100016,3275100000,1.9721406123654064,-2.52584,-1.92716,19.6373,14.424,64.0
6828,6828,1563100003,1563100000,1532100002,1532100000,2.9854373350817456,-2.52584,-1.92716,19.6373,6.4908,48.0
6829,6829,1563100004,1563100000,1929100003,1929100000,2.9096077246874708,-2.52584,-1.92716,19.6373,14.424,303.0
6830,6830,1563100005,1563100000,1144100002,1144100000,1.8493593458546675,-2.52584,-1.92716,19.6373,15.8664,199.0
6831,6831,1563100006,1563100000,1682100004,1682100000,2.234542942331607,-2.52584,-1.92716,19.6373,15.8664,267.0
6832,6832,1563100007,1563100000,2773100014,2773100000,1.9685445141017264,-2.52584,-1.92716,19.6373,9.3756,167.0
6833,6833,1564100001,1564100000,3393100004,3393100000,1.6843265174246953,-10.7252,-8.19228,3.75108,8.6544,168.0
6834,6834,1564100002,1564100000,1559100006,1559100000,2.9480185286052736,-10.7252,-8.19228,3.75108,4.3272,56.0
6835,6835,1564100003,1564100000,1555100005,1555100000,2.628491210371454,-10.7252,-8.19228,3.75108,13.7028,210.0
6836,6836,1564100004,1564100000,1561200004,1561200000,2.1047756625588403,-10.7252,-8.19228,3.75108,5.7696000000000005,329.0
6837,6837,1564100005,1564100000,1505100019,1505100000,2.95395357184232,-10.7252,-8.19228,3.75108,13.7028,325.0
6838,6838,1564100006,1564100000,3341100006,3341100000,0.9398966226665574,-10.7252,-8.19228,3.75108,8.6544,286.0
6839,6839,1564100007,1564100000,3400100003,3400100000,2.691662924810609,-10.7252,-8.19228,3.75108,5.7696000000000005,160.0
6840,6840,1564100008,1564100000,1505200002,1505200000,2.924344856014762,-10.7252,-8.19228,3.75108,14.424,60.0
6841,6841,1565100001,1565100000,3365100014,3365100000,2.245492321095755,-14.0605,-10.7514,15.8234,18.03,240.0
6842,6842,1565100002,1565100000,1618100004,1618100000,2.7660525410772654,-14.0605,-10.7514,15.8234,15.8664,285.0
6843,6843,1565100003,1565100000,3374100002,3374100000,2.077063207993439,-14.0605,-10.7514,15.8234,17.3088,255.0
6844,6844,1565100004,1565100000,1568100004,1568100000,2.1108684184477253,-14.0605,-10.7514,15.8234,15.1452,280.0
6845,6845,1566100001,1566100000,3824100014,3824100000,2.8093279395074187,-0.472264,-0.361451,-1.15122,16.587600000000002,181.0
6846,6846,1566100002,1566100000,0744100005,0744100000,2.8653095414748826,-0.472264,-0.361451,-1.15122,11.539200000000001,283.0
6847,6847,1566100003,1566100000,3192100006,3192100000,2.5264226948533377,-0.472264,-0.361451,-1.15122,7.9332,112.0
6848,6848,1566100004,1566100000,0000100004,0000100000,1.2957575388540097,-0.472264,-0.361451,-1.15122,15.8664,214.0
6849,6849,1566100005,1566100000,2413100014,2413100000,2.959510922282937,-0.472264,-0.361451,-1.15122,13.7028,26.0
6850,6850,1566100006,1566100000,2546100020,2546100000,2.5240330230823047,-0.472264,-0.361451,-1.15122,12.2604,213.0
6851,6851,1566100007,1566100000,2747100003,2747100000,2.481226698953765,-0.472264,-0.361451,-1.15122,3.606,321.0
6852,6852,1566100008,1566100000,3178100005,3178100000,0.05766886950513243,-0.472264,-0.361451,-1.15122,6.4908,311.0
6853,6853,1567100001,1567100000,1423100006,1423100000,2.0515404072062533,-10.5188,-8.11479,-23.841,9.3756,72.0
6854,6854,1568100001,1568100000,3365100004,3365100000,2.7942420758409603,-14.6472,-11.3155,13.1798,8.6544,111.0
6855,6855,1568100002,1568100000,3394100004,3394100000,2.542228896067386,-14.6472,-11.3155,13.1798,14.424,70.0
6856,6856,1568100003,1568100000,3367100003,3367100000,2.7660525410772654,-14.6472,-11.3155,13.1798,7.212,191.0
6857,6857,1568100004,1568100000,3396100004,3396100000,2.3874029969822863,-14.6472,-11.3155,13.1798,15.1452,175.0
6858,6858,1568100005,1568100000,1565100006,1565100000,2.592795437360996,-14.6472,-11.3155,13.1798,8.6544,304.0
6859,6859,1569100001,1569100000,1672100005,1672100000,2.549201998783148,-11.3464,-8.76697,28.3685,12.2604,205.0
6860,6860,1570100001,1570100000,1590100006,1590100000,1.835692458556172,-13.2875,-10.2693,-2.55364,7.212,327.0
