uniqueID,moonName,sizeClass,worldType,resourceValueModifier,habitabilityModifier,nativeEcosphere,climateType,breathable,worldDensity,worldDiameter,worldMass,surfaceGravity,volcanicActivityLevel,tectonicActivityLevel,hydrographicCoverage,surfaceTemperature,dayFaceAverageTemperature,nightFaceAverageTemperature,blackbodyCorrection,blackbodyTemperature,magneticFieldStrength,equatorialRotationVelocity,totalSurfaceArea,landSurfaceArea,liquidSurfaceArea,atmosphereMass,worldAtmosphereComposition.toxicity,worldAtmosphereComposition.chlorineOrFluorine,worldAtmosphereComposition.lowOxygen,worldAtmosphereComposition.highOxygen,worldAtmosphereComposition.organicToxins,worldAtmosphereComposition.sulfurCompounds,worldAtmosphereComposition.suffocating,worldAtmosphereComposition.highCarbonDioxide,worldAtmosphereComposition.inertGases,worldAtmosphereComposition.nitrogenCompounds,worldAtmosphereComposition.pollutants,worldAtmosphereComposition.corrosive,greenhouseFactor,absorptionFactor,atmosphericPressure,atmosphericPressureCategory,minimumMolecularWeightRetained,orbitalRadius,orbitalPeriod,orbitalEccentricity,minimumSeparation,maximumSeparation,rotationPeriod,retrogradeOrNot,apparentDayLength,axialTilt,resonantOrNot,tidalLockedOrNot,escapeVelocity,tidalForceOnSatelliteByPlanet,totalTidalEffect,hexesPerSide,totalHexes,waterHexCount,landHexCount,numberOfMajorOceans,numberOfMinorOceans,numberOfSmallSeas,numberOfScatteredLakes,numberOfMajorContinents,numberOfMinorContinents,numberOfMajorIslands,numberOfArchipelagoes,tectonicPlateCount
1817107100,Wo 9578 f ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.54204,0.0956741,0.000474694,0.0518592,None,None,0,53.6051,64.3261,5.36051,0.86,62.3315,0,29.4542,1.16984e+06,1.16984e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,209.381,19.8918,18.0796,0.699502,5.97745,33.8062,18.0796,0,18.0859,10,0,1,1113.7,0.0441398,1022.84,1,20,0,20,0,0,0,1,7,0,9,11,8
1817107200,Wo 9578 f i,Terrestrial Planet (Tiny),Tiny (Sulfur),-1,0,Frozen,No life,0,0.405196,0.0615691,9.45702e-05,0.0249476,Heavy,None,0,74.3539,89.2247,7.43539,0.77,96.5635,0,70.4545,484466,484466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,1047.78,8.28826,4.86402,0.703085,2.46091,14.1156,4.86402,0,4.86448,23,0,1,619.661,0.0782299,9099.38,1,20,0,20,0,0,0,0,5,7,10,12,11
1817109100,Wo 9578 d i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.501149,0.316218,0.0158463,0.158473,Extreme,None,0,67.3025,80.763,6.73025,0.77,87.4058,0.003,238.01,1.27794e+07,1.27794e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,29.0702,10.116,7.39492,0.69986,3.03622,17.1958,7.39492,0,7.39877,12,0,1,3539.4,83.4177,57905.8,3,100,0,100,0,0,0,0,9,1,9,8,4
1817112100,Wo 9578 b ii,Terrestrial Planet (Tiny),Tiny (Sulfur),4,0,Frozen,No life,0,0.60432,0.237807,0.00812722,0.143712,Extreme,None,0,67.0934,80.512,6.70934,0.77,87.1342,0.004,222.663,7.22749e+06,7.22749e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,42.4933,10.1792,5.94455,0.0985647,9.17586,11.1825,5.94455,0,5.95956,14,0,1,2922.92,7.56711,10241.9,3,100,0,100,0,0,0,0,7,5,13,5,1
1817112200,Wo 9578 b i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.578012,0.0420902,4.31004e-05,0.0243287,Extreme,None,0,50.0084,60.0101,5.00084,0.77,64.946,0,16.2387,226412,226412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,1057.06,18.3225,14.4269,0.104288,16.4117,20.2333,14.4269,0,14.5156,4,0,1,505.951,0.00121789,310.827,1,20,0,20,0,0,1,6,2,6,13,2,2
1818102100,HD 234344 i ii,Terrestrial Planet (Small),Small (Ice),-1,1,Frozen,No life,0,0.595885,0.30074,0.0162082,0.179206,None,None,0,94.48,99.204,89.756,1.02584,92.1002,0.002,268.654,1.1559e+07,3.63797e+06,7.921e+06,1.03053,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.93,6,Very Dense,28.4816,9.11106,6.23073,0.10012,8.19886,10.0233,6.23073,0,6.23081,8,0,1,3670.55,101.843,10681.8,3,100,69,31,0,0,0,0,7,2,11,5,8
1818102200,HD 234344 i i,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.348511,0.15675,0.00134227,0.0546291,None,None,0,93.718,112.462,9.3718,0.86,108.974,0,228.72,3.14017e+06,3.14017e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,212.1,6.5079,3.81456,0.0476664,6.19769,6.8181,3.81456,0,3.81459,47,0,1,1463.1,12.0625,15277.3,2,50,0,50,0,0,0,1,13,17,8,11,1
1818103100,HD 234344 h ii,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.367928,0.268062,0.00708713,0.0986276,None,None,0,72.7544,87.3053,7.27544,0.86,84.5982,0,167.828,9.18353e+06,9.18353e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,53.3305,10.7986,8.8902,0.0999466,9.71932,11.8779,8.8902,1,-8.8899,12,0,1,2570.85,41.7472,10013.9,3,100,0,100,0,0,0,3,11,5,6,2,9
1818103200,HD 234344 h i,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.50748,0.0934106,0.000413625,0.047404,Light,None,0,93.9256,112.711,9.39256,0.86,109.216,0,124.874,1.11514e+06,1.11514e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,411.077,6.47916,4.16356,0.604231,2.56425,10.3941,4.16356,0,4.16362,2,0,1,1052.12,3.9307,16155.2,1,20,0,20,0,0,0,8,11,10,12,8,5
1818104100,HD 234344 g i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.660111,0.0456563,6.28231e-05,0.0301382,Extreme,None,0,66.9553,80.3464,6.69553,0.77,86.955,0,33.4923,266403,266403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,1053.23,10.2212,7.58747,0.702047,3.04543,17.3969,7.58747,0,7.58786,30,0,1,586.5,0.0448757,1214.34,1,20,0,20,0,0,0,7,2,2,15,6,2
1818107100,HD 234344 e ii,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.507791,0.369423,0.025601,0.18759,Light,None,0,51.8537,62.2245,5.18537,0.67,77.3936,0.014,306.58,1.74416e+07,1.74416e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,18.6132,12.9027,6.70689,0.0986694,11.6296,14.1758,6.70689,0,6.70853,43,0,1,4162.22,4.57099,303.53,4,170,0,170,0,0,0,0,5,2,11,6,5
1818107200,HD 234344 e i,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.636706,0.0741582,0.000259666,0.0472169,Extreme,None,0,48.6576,48.6576,48.6576,0.77,63.1916,0,3.85799,702838,702838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,300.782,19.354,12.4417,0.199188,15.4989,23.2091,106.989,0,24.8835,0,1,0,935.593,0.00275759,18.0536,1,20,0,20,0,0,4,9,9,2,5,2,3
1818108100,HD 234344 d ii,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.602788,0.220128,0.00642972,0.132691,Heavy,None,0,43.3893,52.0672,4.33893,0.77,56.3498,0.012,55.5849,6.19283e+06,6.19283e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,32.1532,24.3392,22.0425,0.0992156,21.9243,26.754,22.0425,0,22.0751,5,0,1,2702.2,0.409924,108.383,3,100,0,100,0,0,5,10,9,0,9,7,5
1818108200,HD 234344 d i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.511805,0.254743,0.00846077,0.130379,None,None,0,83.9365,100.724,8.39365,0.86,97.6006,0.01,334.66,8.29356e+06,8.29356e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,48.9771,8.11305,4.23682,0.403471,4.83967,11.3864,4.23682,0,4.23802,13,0,1,2881.46,16.8543,3386.49,3,100,0,100,0,0,0,1,3,13,7,11,7
1818110100,HD 234344 b i,Terrestrial Planet (Tiny),Tiny (Ice),0,0,Frozen,No life,0,0.577378,0.307098,0.0167221,0.177311,Moderate,None,0,94.3794,113.255,9.43794,0.86,109.744,0,591.63,1.20529e+07,1.20529e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,33.5903,6.417,2.88913,0.100821,5.77003,7.06397,2.88913,0,2.89093,84,0,1,3689.48,69.1933,7034.34,3,100,0,100,0,0,0,1,12,2,4,12,1
1820101100,Wo 9577 k i,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.26213,0.409044,0.0179401,0.107222,None,None,0,95.8609,115.033,9.58609,0.86,111.466,0,456.613,2.13834e+07,2.13834e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,42.3581,6.22018,4.98612,0.0991604,5.60339,6.83698,4.98612,0,4.98613,4,0,1,3311.21,4414.7,2.11629e+06,4,170,0,170,0,0,2,8,10,11,2,10,5
1820110100,Wo 9577 d i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.559223,0.162466,0.00239814,0.0908548,Heavy,None,0,53.9118,64.6941,5.39118,0.77,70.0153,0,63.2296,3.37337e+06,3.37337e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,79.0552,15.7654,14.3016,0.102655,14.147,17.3837,14.3016,0,14.3186,8,0,1,1920.94,1.52786,5479.06,2,50,0,50,0,0,0,1,8,7,13,9,5
1821103100,HIP 82169 g ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.411255,0.0642181,0.000108914,0.02641,Heavy,None,0,82.1249,98.5499,8.21249,0.77,106.656,0,89.6515,527050,527050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,1048.11,6.79393,3.98695,0.0482972,6.46581,7.12206,3.98695,0,3.98701,82,0,1,651.136,0.309776,25882.5,1,20,0,20,0,0,0,0,5,4,10,6,10
1821103200,HIP 82169 g i,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.511039,0.0645053,0.000137164,0.0329647,Extreme,None,0,53.0114,63.6137,5.30114,0.77,68.846,0,24.2209,531775,531775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,539.614,16.3054,14.8234,0.0503478,15.4845,17.1264,14.8234,0,14.8242,88,0,1,729.089,0.028347,1880.66,1,20,0,20,0,0,0,1,9,0,14,9,2
1822105100,Gl 637 c i,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.44053,0.219243,0.00464249,0.096583,Heavy,None,0,53.4953,53.4953,53.4953,0.86,62.2038,0.15,124.402,6.1431e+06,6.1431e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,48.9598,19.9735,14.7935,0.197868,16.0214,23.9257,9.80931,0,9.8123,49,0,0,2300.76,0.285983,6.16012,3,100,0,100,0,0,0,0,10,6,6,3,5
1822106100,Gl 637 b i,Terrestrial Planet (Tiny),Tiny (Ice),2,0,Frozen,No life,0,0.658385,0.2587,0.011399,0.170324,Extreme,None,0,69.7605,83.7125,6.97605,0.86,81.1168,0.6,178.033,8.55322e+06,8.55322e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,30.6823,11.7454,8.08794,0.0494202,11.1649,12.3259,8.08794,0,8.09496,10,0,1,3318.9,13.4238,117.763,3,100,0,100,0,0,0,9,7,4,1,11,8
1823109100,GJ 1206 b ii,Terrestrial Planet (Standard),Standard (Ice),-1,0,Frozen,No life,0,1.00297,0.66234,0.291428,0.664307,None,None,0,139.483,161.801,93.4539,1.03344,134.97,0.008,1650.92,5.6066e+07,5.6066e+07,0,1.00839,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.86,0.449253,Very Thin,5.11252,4.24246,2.23304,0.00138555,4.23658,4.24834,2.23304,0,2.23411,11,0,1,10487.8,2.53432e+06,4.34812e+07,6,370,0,370,0,0,0,1,3,12,9,11,3
1823109200,GJ 1206 b i,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.636484,0.274359,0.0131445,0.174625,None,None,0,211.103,253.324,21.1103,0.97,217.632,0,1672.96,9.62e+06,9.62e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,75.7087,1.63171,0.912796,0,1.63171,1.63171,0.912796,0,0.912976,8,0,1,3460.76,832211,3.16562e+08,3,100,0,100,0,0,0,0,8,0,13,11,1
1827107100,20 Ophiuchi i i,Terrestrial Planet (Small),Small (Hadean),-4,0,Frozen,No life,0,0.474926,0.272496,0.00960965,0.129415,None,None,0,38.8845,46.6614,3.88845,0.67,58.0365,0,70.3235,9.48984e+06,9.48984e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,27.4286,22.945,21.5676,0.0978773,20.6992,25.1907,21.5676,0,21.7093,27,0,1,2969.15,1.37373,514.63,3,100,0,100,0,0,0,0,13,2,6,4,6
1827108100,20 Ophiuchi h ii,Terrestrial Planet (Tiny),Tiny (Ice),-1,0,Frozen,No life,0,0.450065,0.354983,0.0201326,0.159766,Light,None,0,100.48,120.576,10.048,0.86,116.837,0,948.537,1.61047e+07,1.61047e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,34.3351,5.66146,2.08303,0,5.66146,5.66146,2.08303,0,2.08385,33,0,1,3765.34,60.4991,10818.1,4,170,0,170,0,0,0,0,10,2,1,11,8
1827108200,20 Ophiuchi h i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.409051,0.0463334,4.06874e-05,0.0189527,Heavy,None,0,36.7278,36.7278,36.7278,0.77,47.6985,0,2.73942,274363,274363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,905.29,33.9688,30.8845,0,33.9688,33.9688,94.1407,0,95.8455,8,0,0,468.534,7.38826e-05,6.5371,1,20,0,20,0,0,0,1,7,6,13,9,3
1827109100,20 Ophiuchi g ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.410371,0.16226,0.00175312,0.0665868,Extreme,None,0,69.0294,82.8353,6.90294,0.77,89.6485,0,108.159,3.36482e+06,3.36482e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,138.29,9.61619,8.3501,0.196178,7.7297,11.5027,8.3501,0,8.35715,20,0,1,1643.46,16.6843,34260.9,2,50,0,50,0,0,0,1,6,12,5,4,9
1827109200,20 Ophiuchi g i,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.724486,0.325798,0.0250538,0.236036,None,None,0,166.514,199.817,16.6514,0.97,171.664,0.01,1574.51,1.35654e+07,1.35654e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,37.2051,2.6226,1.15171,0.200569,2.09659,3.14861,1.15171,0,1.15185,42,0,1,4384.51,23600.4,3.39116e+06,3,100,0,100,0,0,0,0,7,8,11,8,5
1827113100,20 Ophiuchi c iii,Terrestrial Planet (Standard),Standard (Hadean),-2,0,Frozen,No life,0,0.701726,0.522856,0.100303,0.366902,None,None,0,45.2104,54.2525,4.52104,0.67,67.4782,0.008,244.228,3.49383e+07,3.49383e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,5.86246,16.9731,11.9159,0.401519,10.1581,23.7882,11.9159,1,-11.9146,15,0,1,6925.08,39.1308,1404.45,5,260,0,260,0,0,7,8,6,2,14,2,5
1827113200,20 Ophiuchi c ii,Terrestrial Planet (Tiny),Tiny (Sulfur),-1,0,Frozen,No life,0,0.598635,0.106497,0.00072305,0.0637525,Heavy,None,0,44.3101,53.1722,4.43101,0.77,57.5456,0,29.1892,1.44947e+06,1.44947e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,141.263,23.3381,20.3074,0.298337,16.3755,30.3007,20.3074,0,20.3113,27,0,1,1302.79,0.0221013,110.04,1,20,0,20,0,0,0,0,11,7,6,8,7
1827113300,20 Ophiuchi c i,Terrestrial Planet (Tiny),Tiny (Ice),1,0,Frozen,No life,0,0.486097,0.105489,0.000570615,0.0512778,Light,None,0,94.7647,113.718,9.47647,0.86,110.191,0,202.984,1.42217e+06,1.42217e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,339.516,6.36493,2.89259,0.504458,3.15409,9.57577,2.89259,0,2.89266,82,0,1,1162.86,0.851683,5373.25,1,20,0,20,0,0,0,0,13,2,0,6,4
1827114100,20 Ophiuchi b iii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.390347,0.0662156,0.000113327,0.0258471,Heavy,None,0,59.7166,71.66,5.97166,0.77,77.5541,0,44.6166,560349,560349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,755.234,12.8493,8.26048,0.604205,5.08569,20.613,8.26048,0,8.26083,12,0,1,654.101,0.0125484,398.62,1,20,0,20,0,0,1,5,8,14,11,12,10
1827114200,20 Ophiuchi b ii,Terrestrial Planet (Tiny),Tiny (Ice),-2,0,Frozen,No life,0,0.480191,0.269765,0.00942698,0.129539,Light,None,0,115.522,138.626,11.5522,0.86,134.328,0,949.624,9.30057e+06,9.30057e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,64.066,4.28311,1.58116,0.799303,0.859609,7.70661,1.58116,1,-1.58115,32,0,1,2955.64,114.82,43847.8,3,100,0,100,0,0,3,8,10,5,8,4,6
1827114300,20 Ophiuchi b i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.597378,0.280336,0.0131609,0.167467,None,None,0,42.4262,50.9114,4.24262,0.67,63.3226,0.005,103.6,1.00437e+07,1.00437e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,22.4802,19.274,15.0612,0.786774,4.10971,34.4383,15.0612,0,15.0624,8,0,1,3425.8,1.82805,500.039,3,100,0,100,0,0,0,1,12,15,14,8,4
1828108100,Gl 640 c ii,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.714338,0.280498,0.0157649,0.20037,None,None,0,50.8751,61.0501,5.08751,0.67,75.933,0,223.189,1.00553e+07,1.00553e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,22.5173,13.4038,6.99516,0.203213,10.68,16.1277,6.99516,0,7.00013,21,0,1,3748.35,1.7004,927.597,3,100,0,100,0,0,0,1,7,0,14,4,9
1828108200,Gl 640 c i,Terrestrial Planet (Standard),Standard (Hadean),-3,0,Frozen,No life,0,0.378415,0.666702,0.112141,0.25229,None,None,0,27.1939,32.6327,2.71939,0.67,40.5879,0,83.8458,5.68069e+07,5.68069e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,4.02173,46.9134,44.258,0.795816,9.57896,84.2478,44.258,0,44.4577,1,0,1,6484.47,0.670538,51.423,6,370,0,370,0,0,0,1,5,9,1,10,2
1829109100,Epsilon Scorpii f ii,Terrestrial Planet (Tiny),Tiny (Ice),-3,0,Frozen,No life,0,0.533519,0.198923,0.00419959,0.106129,None,None,0,64.4473,77.3367,6.44473,0.86,74.9387,0,102.526,5.05718e+06,5.05718e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,None,59.1607,13.7619,10.7992,0.103875,12.3324,15.1914,10.7992,1,-10.7984,3,0,1,2297.31,3.12379,6396.95,3,100,0,100,0,0,0,8,4,4,14,9,8
1829109200,Epsilon Scorpii f i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.565632,0.242816,0.00809782,0.137345,Heavy,None,0,52.1941,62.633,5.21941,0.77,67.7846,0,92.9124,7.53518e+06,7.53518e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,33.8758,16.8201,14.5461,0.196485,13.5152,20.1249,14.5461,0,14.5475,11,0,1,2887.38,4.02703,4276.76,3,100,0,100,0,0,0,0,7,1,1,4,9
1829116100,Epsilon Scorpii b ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.528248,0.126348,0.00106547,0.0667429,Extreme,None,0,57.1395,68.5675,5.71395,0.77,74.2072,0,72.2058,2.0402e+06,2.0402e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,146.664,14.0345,9.73949,0.401658,8.39744,19.6716,9.73949,0,9.76968,40,0,1,1451.93,0.210543,1699.42,2,50,0,50,0,0,0,1,3,5,5,7,1
1829116200,Epsilon Scorpii b i,Terrestrial Planet (Tiny),Tiny (Sulfur),0,0,Frozen,No life,0,0.616154,0.152084,0.0021674,0.0937071,Heavy,None,0,67.6084,81.1301,6.76084,0.77,87.8031,0,144.071,2.956e+06,2.956e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,102.684,10.0247,5.87552,0.0988458,9.03376,11.0155,5.87552,0,5.8865,10,0,1,1887.5,1.41462,5613.06,2,50,0,50,0,0,0,1,11,2,5,11,2
1830110100,GJ 3977 c ii,Terrestrial Planet (Tiny),Tiny (Sulfur),2,0,Frozen,No life,0,0.278945,0.206172,0.00244458,0.0575105,Extreme,None,0,76.2704,91.5244,7.62704,0.77,99.0524,0,160.974,5.43245e+06,5.43245e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,139.232,7.87697,7.12879,0.396954,4.75018,11.0038,7.12879,0,7.13292,82,0,1,1721.66,127.042,337797,3,100,0,100,0,0,0,0,9,8,15,2,1
1830110200,GJ 3977 c i,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.858917,0.314228,0.0266492,0.269895,Light,Light,0,192.162,230.594,19.2162,0.97,198.105,0.1,2050.4,1.2619e+07,1.2619e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,38.9318,1.96924,0.852995,0,1.96924,1.96924,0.852995,1,-0.852936,32,0,1,4604.46,135089,3.29496e+07,3,100,0,100,0,0,0,1,6,0,4,5,1
1833104100,Gl 641 h ii,Terrestrial Planet (Tiny),Tiny (Sulfur),3,0,Frozen,No life,0,0.315924,0.218842,0.0033111,0.0691372,Extreme,None,0,42.3882,42.3882,42.3882,0.77,55.0496,0,13.2308,6.12065e+06,6.12065e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,60.6402,25.5024,23.1423,0.0987204,22.9848,28.0201,92.0631,0,92.0839,30,0,0,1944.82,0.158591,43.1072,3,100,0,100,0,0,0,1,7,0,5,2,7
1833104200,Gl 641 h i,Terrestrial Planet (Small),Small (Hadean),-2,0,Frozen,No life,0,0.386058,0.341643,0.0153946,0.131894,Light,None,0,42.5891,51.1069,4.25891,0.67,63.5658,0,127.4,1.4917e+07,1.4917e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.5112,19.1268,14.9261,0.701069,5.71761,32.5361,14.9261,0,14.9266,14,0,1,3356.27,2.72857,159.518,3,100,0,100,0,0,0,0,4,8,8,2,7
1833111100,Gl 641 b i,Terrestrial Planet (Small),Small (Hadean),-4,0,Frozen,No life,0,0.443688,0.301641,0.0121772,0.133834,None,None,0,33.665,33.665,33.665,0.67,50.2463,0,13.6338,1.16283e+07,1.16283e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,20.7441,30.6113,30.8881,0.104399,27.4155,33.8071,123.145,1,61.7761,40,1,0,3176.78,0.524979,38.8005,3,100,0,100,0,0,0,0,5,1,5,4,3
1834102100,HD 152311 n ii,Terrestrial Planet (Tiny),Tiny (Rock),-1,0,Frozen,No life,0,0.565756,0.338944,0.0220299,0.19176,None,None,0,182.998,219.597,18.2998,0.97,188.658,0.008,2399.27,1.46823e+07,1.46823e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,48.3769,2.17141,0.786301,0.697667,0.656488,3.68632,0.786301,0,0.786302,31,0,1,4030.89,19856.8,1.53231e+06,3,100,0,100,0,0,1,4,9,2,5,4,8
1834102200,HD 152311 n i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.415651,0.220393,0.00444964,0.0916068,Heavy,None,0,68.4792,82.1751,6.84792,0.77,88.934,0,160.251,6.20776e+06,6.20776e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,73.416,9.77133,7.6549,0.0500801,9.28198,10.2607,7.6549,0,7.65491,22,0,1,2246.58,28.619,10934,3,100,0,100,0,0,0,0,13,4,11,9,3
1834107100,HD 152311 i i,Terrestrial Planet (Tiny),Tiny (Rock),-2,0,Frozen,No life,0,0.878723,0.247201,0.013274,0.217221,None,None,0,203.13,243.756,20.313,0.97,209.412,1.8,2142.6,7.80976e+06,7.80976e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,None,64.9978,1.76232,0.642171,0.790769,0.368733,3.15591,0.642171,0,0.642174,28,0,1,3663.83,30531.9,3.91022e+06,3,100,0,100,0,0,0,0,12,6,6,7,3
1834114100,HD 152311 c i,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.366324,0.0499281,4.55934e-05,0.0182899,Heavy,None,0,33.3499,33.3499,33.3499,0.77,43.3115,0,6.17826,318587,318587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,790.488,41.1986,32.4397,0.200498,32.9384,49.4589,44.9801,0,45.696,8,0,0,477.79,1.1825e-05,0.440909,1,20,0,20,0,0,0,0,10,4,6,9,1
1835103100,Gl 642 j ii,Terrestrial Planet (Tiny),Tiny (Sulfur),1,0,Frozen,No life,0,0.410925,0.231788,0.00511722,0.0952473,Extreme,None,0,81.0279,97.2335,8.10279,0.77,105.231,0,407.739,6.86624e+06,6.86624e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,None,79.4418,6.97914,3.1641,0.0981565,6.29409,7.66419,3.1641,0,3.16411,5,0,1,2349.26,9.6561,8680.12,3,100,0,100,0,0,0,12,4,3,6,7,8
1835103200,Gl 642 j i,Terrestrial Planet (Small),Small (Hadean),-1,0,Frozen,No life,0,0.580785,0.26364,0.0106427,0.153118,None,None,0,38.6171,46.3405,3.86171,0.67,57.6374,0.014,76.43,8.88303e+06,8.88303e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,None,23.7965,23.2638,19.1995,0.0998624,20.9406,25.587,19.1995,0,19.2,48,0,1,3176.72,0.616742,266.57,3,100,0,100,0,0,0,1,12,2,4,6,9
